DEPARTMENT_ID,LAST_RANK,PREDICTED_LAST_RANK,FIRST_RANK,PREDICTED_FIRST_RANK,Mean_Actual,Mean_Predicted
103910885,229602,231676.97,157048,162807.19,193325.0,197242.08
103910894,148653,152647.78,69015,70567.09,108834.0,111607.44
103910919,430678,426139.5,84330,82484.15,257504.0,254311.83
103910928,1220666,1202356.8,583223,602099.6,901944.5,902228.2
103910937,559632,565793.94,210974,215981.62,385303.0,390887.78
103990108,1055124,1045978.25,350112,352582.8,702618.0,699280.5
103990109,25297,25008.531,7056,6944.2534,16176.5,15976.393
103990110,153452,157538.12,29456,28934.742,91454.0,93236.44
103990113,349651,352870.4,188372,196257.55,269011.5,274563.97
103990153,910038,889892.7,71637,70614.89,490837.5,480253.78
103990181,301221,300881.53,202576,199738.84,251898.5,250310.19
103990182,272603,271134.0,165682,159994.14,219142.5,215564.06
103990239,641717,641548.2,289000,295408.56,465358.5,468478.38
104010016,17694,17930.059,2438,2477.1523,10066.0,10203.605
104010025,3686,3473.4868,1520,1368.6853,2603.0,2421.086
104010034,24510,25223.896,12178,12313.849,18344.0,18768.873
104010043,5256,5410.1924,2084,2076.3074,3670.0,3743.25
104010052,425,470.58835,21,25.559385,223.0,248.07387
104010061,1447,1366.6876,356,314.10016,901.5,840.3939
104010079,1389,1180.1469,426,398.4406,907.5,789.2937
104010088,2372,2481.5237,1445,1447.3125,1908.5,1964.4181
104010097,1819,1796.5676,1120,980.3301,1469.5,1388.4489
104010113,385,585.7912,11,18.557058,198.0,302.17413
104010122,4886,4685.057,1378,1449.6604,3132.0,3067.359
104010131,7296,7116.2144,3436,3414.8962,5366.0,5265.555
104110015,25811,25961.307,19237,19195.184,22524.0,22578.246
104110024,44962,44463.27,7513,7752.5933,26237.5,26107.932
104110078,231789,234150.53,109101,113099.07,170445.0,173624.8
104110103,227428,231326.6,108019,115743.41,167723.5,173535.0
104110112,121227,125495.62,68761,70692.58,94994.0,98094.09
104110121,161355,162489.36,118721,124253.516,140038.0,143371.44
104110139,135518,135134.92,79535,81629.44,107526.5,108382.18
104110193,23915,23654.006,8079,7917.887,15997.0,15785.946
104110209,44349,44049.137,16059,16202.563,30204.0,30125.85
104110218,205290,206781.7,154139,154973.88,179714.5,180877.78
104110227,268350,271014.06,188245,196731.27,228297.5,233872.66
104110236,24719,24827.99,4492,4590.8193,14605.5,14709.404
104110245,275786,279659.66,158602,163779.88,217194.0,221719.77
104110263,199207,202404.05,138408,140935.78,168807.5,171669.9
104110272,26044,25978.818,11529,11330.107,18786.5,18654.463
104110299,90718,90683.01,59405,60376.992,75061.5,75530.0
104110306,6014,6218.051,3827,4138.9253,4920.5,5178.4883
104110315,246119,244962.39,164695,171531.39,205407.0,208246.89
104110324,84114,84409.79,44221,44098.023,64167.5,64253.906
104110333,60650,60807.438,16633,16150.201,38641.5,38478.82
104110342,52818,53688.11,15016,15126.816,33917.0,34407.46
104110351,36176,36192.04,12370,12395.246,24273.0,24293.643
104110369,10524,10392.131,93,69.26431,5308.5,5230.6978
104110378,11748,11820.07,626,600.83044,6187.0,6210.45
104110387,8681,8442.346,1236,1204.6582,4958.5,4823.502
104110624,19498,20198.865,7671,7662.5312,13584.5,13930.698
104110633,34163,34826.855,18057,18136.043,26110.0,26481.45
104110642,42679,44264.37,29915,29378.336,36297.0,36821.35
104110651,108035,109581.305,81532,82185.766,94783.5,95883.53
104110669,67718,68224.54,55608,56353.848,61663.0,62289.195
104110678,47282,48345.312,33291,33204.98,40286.5,40775.15
104110687,85903,87846.11,47856,47351.965,66879.5,67599.04
104110696,279136,281375.8,120033,124730.555,199584.5,203053.19
104110836,5199,5816.4717,3578,3561.8264,4388.5,4689.149
104111216,5170,5154.3022,1388,1396.3748,3279.0,3275.3384
104111234,5787,5740.899,3479,3164.9768,4633.0,4452.938
104111243,122066,123952.66,79318,80096.61,100692.0,102024.63
104111252,161273,161275.3,108621,114744.26,134947.0,138009.78
104111261,111750,116161.734,61773,63155.703,86761.5,89658.72
104111279,278072,277955.3,108770,109913.19,193421.0,193934.25
104111288,84427,88077.56,48624,48736.023,66525.5,68406.8
104111297,48449,49377.105,31351,31805.771,39900.0,40591.438
104111304,259404,264870.6,143087,149262.2,201245.5,207066.4
104111313,100913,103825.26,50931,50480.63,75922.0,77152.945
104111322,198318,200444.12,121362,125707.16,159840.0,163075.64
104111349,118267,118490.69,52970,56050.047,85618.5,87270.37
104111358,288122,290753.78,119424,124607.734,203773.0,207680.75
104111367,150067,148413.8,98819,101190.664,124443.0,124802.234
104111376,265171,270287.47,153973,157970.81,209572.0,214129.14
104111694,34627,35510.93,17782,17107.988,26204.5,26309.459
104111701,118733,119352.06,54138,56540.33,86435.5,87946.195
104111719,339434,334307.7,64919,64224.348,202176.5,199266.02
104111852,109841,111606.62,45697,46884.137,77769.0,79245.375
104111861,266051,269311.78,117555,116904.34,191803.0,193108.06
104111976,36119,36948.46,36119,36864.656,36119.0,36906.56
104112029,522209,543497.3,522209,535586.3,522209.0,539541.8
104112065,55434,56906.887,35748,36327.562,45591.0,46617.227
104112074,19220,19369.705,6451,6352.139,12835.5,12860.922
104112083,85503,86442.61,63193,65826.586,74348.0,76134.59
104112092,34037,35003.973,15733,15566.769,24885.0,25285.371
104112108,29065,29446.809,14509,14317.276,21787.0,21882.043
104112153,2575,2513.7048,1036,927.85614,1805.5,1720.7805
104190334,240166,241459.84,184978,190378.28,212572.0,215919.06
104190489,134826,136722.39,56993,59640.797,95909.5,98181.59
104190551,235030,233563.1,208025,209839.23,221527.5,221701.16
104190552,266468,270367.12,119702,121863.234,193085.0,196115.19
104210014,727363,741695.94,95774,97197.484,411568.5,419446.72
104210023,438588,446948.75,308832,318387.06,373710.0,382667.9
104210032,34417,35106.207,21250,21018.785,27833.5,28062.496
104210041,303006,306248.5,94507,100073.0,198756.5,203160.75
104210068,149607,152158.98,7531,7529.4287,78569.0,79844.2
104210077,129358,132405.06,17342,17245.037,73350.0,74825.05
104210086,30504,31067.191,1868,1770.7432,16186.0,16418.967
104210095,138403,137830.08,56194,58940.72,97298.5,98385.4
104210102,612098,598175.1,155792,150070.22,383945.0,374122.7
104210111,451606,459119.25,94781,94432.78,273193.5,276776.0
104210129,127043,129201.9,56608,59289.98,91825.5,94245.94
104210138,137135,138321.9,83631,85735.39,110383.0,112028.65
104210156,297151,298756.22,115547,118838.23,206349.0,208797.22
104210165,286349,289982.28,29530,28578.654,157939.5,159280.47
104210174,196072,198716.28,92974,98107.45,144523.0,148411.88
104210183,285062,290744.06,131998,135516.28,208530.0,213130.17
104210192,16846,17170.94,4398,4346.941,10622.0,10758.94
104210314,89439,90480.61,5951,5952.9473,47695.0,48216.777
104210323,36077,36549.69,28708,29613.28,32392.5,33081.484
104210332,461227,463248.25,160290,166745.19,310758.5,314996.72
104210341,114513,116103.59,44753,44079.816,79633.0,80091.7
104210359,1122140,1114298.6,413930,435838.03,768035.0,775068.3
104210386,216620,220179.77,143475,156430.4,180047.5,188305.1
104210395,136326,136111.19,51804,53396.44,94065.0,94753.81
104210402,22575,22794.38,16749,16810.883,19662.0,19802.633
104210429,243855,243217.67,103057,102140.445,173456.0,172679.06
104210447,59163,56841.04,25,90.951805,29594.0,28465.996
104210456,46886,46510.49,1068,976.80634,23977.0,23743.646
104210474,128688,130666.07,50596,49534.31,89642.0,90100.19
104210483,577430,585363.6,22257,21520.559,299843.5,303442.1
104210492,112376,110857.164,37876,38294.63,75126.0,74575.9
104210508,17285,17044.668,2654,2741.157,9969.5,9892.912
104210517,150460,149159.6,5074,4957.8364,77767.0,77058.72
104210571,1011488,1016256.56,397596,406454.53,704542.0,711355.56
104210614,170162,167034.86,38505,39064.582,104333.5,103049.72
104210623,49490,49752.566,14711,14768.562,32100.5,32260.564
104210632,801406,797303.6,73069,70320.6,437237.5,433812.12
104210641,298535,305275.16,250435,247254.06,274485.0,276264.62
104290139,246108,248451.28,112330,110352.75,179219.0,179402.02
104290190,480432,482782.78,127698,130209.54,304065.0,306496.16
104290191,440670,443704.5,167130,167955.73,303900.0,305830.12
104290223,363982,364666.66,25773,27792.072,194877.5,196229.36
104290224,496478,490969.97,155147,158549.33,325812.5,324759.66
104290228,81867,83653.44,57423,58450.973,69645.0,71052.2
104290229,322242,323711.97,252129,254738.83,287185.5,289225.4
104290230,446568,452949.28,300389,309010.66,373478.5,380979.97
104290283,383498,382478.44,131356,132704.53,257427.0,257591.48
104290285,684147,654384.44,590821,594512.56,637484.0,624448.5
104310031,160090,160151.98,83487,88083.27,121788.5,124117.625
104310049,130243,128996.9,71546,68989.86,100894.5,98993.375
104310058,137121,137197.95,29971,30424.205,83546.0,83811.08
104310067,595423,599728.8,408483,428535.44,501953.0,514132.12
104310085,523482,528532.4,411911,421758.44,467696.5,475145.4
104310094,452733,458117.66,251882,256770.81,352307.5,357444.25
104310101,507721,507117.22,74357,75170.3,291039.0,291143.75
104310119,385466,385740.47,80659,81844.51,233062.5,233792.48
104310128,1166565,1190786.8,282972,307332.22,724768.5,749059.5
104310137,934778,950812.1,210109,223424.75,572443.5,587118.44
104310146,1149008,1161759.9,248460,263184.06,698734.0,712472.0
104310164,26345,26304.195,6565,6603.5186,16455.0,16453.857
104310261,1055404,1069780.6,342283,361246.78,698843.5,715513.7
104310288,603120,606108.25,329575,350150.4,466347.5,478129.3
104310297,467257,484449.12,329295,346155.5,398276.0,415302.3
104310304,639001,640682.44,153354,153022.08,396177.5,396852.25
104310322,628273,617558.94,321490,334007.8,474881.5,475783.38
104310331,682267,716951.75,400883,423606.66,541575.0,570279.2
104310358,594922,596640.8,463439,472306.2,529180.5,534473.5
104310385,850208,833913.6,328648,323834.56,589428.0,578874.1
104310401,50819,51286.164,9487,9572.688,30153.0,30429.426
104310446,1173818,1172280.6,323213,345698.6,748515.5,758989.6
104310455,299511,298184.94,62933,65715.875,181222.0,181950.4
104310473,489213,496427.28,335276,346435.9,412244.5,421431.6
104310491,42721,44650.668,29128,28933.059,35924.5,36791.863
104310552,1157742,1178149.0,616628,665184.8,887185.0,921666.9
104310561,764289,796099.4,340038,351173.72,552163.5,573636.56
104310579,532567,533877.44,124040,128538.234,328303.5,331207.84
104310597,44418,44755.203,11564,11616.32,27991.0,28185.762
104310604,25522,25958.633,10309,10399.24,17915.5,18178.938
104310613,245671,243775.23,196595,207878.88,221133.0,225827.06
104310622,193306,194597.88,61179,65779.39,127242.5,130188.63
104310631,218865,219368.64,84477,88143.86,151671.0,153756.25
104310658,1080437,1121362.1,567684,596432.6,824060.5,858897.4
104390075,957754,951583.2,459454,425295.03,708604.0,688439.1
104390076,365046,372272.8,199572,217411.7,282309.0,294842.25
104390077,521961,538283.9,290720,304143.56,406340.5,421213.72
104390094,186234,185364.89,125855,123382.07,156044.5,154373.48
104390116,1015948,1033729.1,265931,262624.94,640939.5,648177.0
104390117,24978,24655.947,12420,12314.2,18699.0,18485.074
104390118,9873,10122.08,1959,1927.6235,5916.0,6024.8516
104390119,350649,344284.84,227776,238139.06,289212.5,291211.94
104390120,738922,727096.4,6839,7646.0103,372880.5,367371.2
104390158,210376,212675.92,189044,196707.81,199710.0,204691.88
104390159,604539,615672.44,214912,217335.2,409725.5,416503.8
104390160,56481,55564.977,16715,16595.492,36598.0,36080.234
104390161,756204,763077.7,23157,24869.936,389680.5,393973.8
104390163,1158036,1179232.6,341425,345681.47,749730.5,762457.06
104410048,40203,40842.04,12431,12450.708,26317.0,26646.373
104410057,106732,107220.4,52537,52933.42,79634.5,80076.91
104410066,119386,121723.96,58281,59536.23,88833.5,90630.09
104410075,180165,180652.95,102084,110714.63,141124.5,145683.8
104410109,156376,158394.88,109183,116357.21,132779.5,137376.05
104410118,156045,158290.22,109677,116804.375,132861.0,137547.3
104410127,132407,136520.17,67494,68192.8,99950.5,102356.484
104410136,66898,66971.2,28330,29486.94,47614.0,48229.07
104410145,209922,213208.8,70877,68732.69,140399.5,140970.75
104410154,305515,306598.88,203724,211047.62,254619.5,258823.25
104410163,87077,87845.11,54862,56300.883,70969.5,72073.0
104410172,248565,253746.67,142202,148776.02,195383.5,201261.34
104410181,62437,64379.008,39261,39591.32,50849.0,51985.164
104410199,42798,44260.996,18607,18768.486,30702.5,31514.742
104410206,102890,106415.22,67151,67144.64,85020.5,86779.93
104410207,13973,13561.0,6096,6032.0073,10034.5,9796.504
104410208,132643,133557.73,77800,77749.26,105221.5,105653.5
104410209,29719,30177.445,10461,10627.29,20090.0,20402.367
104410210,16089,17073.416,6845,6905.429,11467.0,11989.423
104510029,23884,23291.357,11153,11221.243,17518.5,17256.3
104510038,157264,161553.77,137520,137521.39,147392.0,149537.58
104510047,130329,130589.45,77944,77650.11,104136.5,104119.78
104510056,130712,134513.88,21805,22525.176,76258.5,78519.52
104510065,46488,46653.895,11331,11056.629,28909.5,28855.262
104510074,540653,552260.5,403815,414140.44,472234.0,483200.47
104510108,429952,432917.53,64901,65026.05,247426.5,248971.8
104510117,342407,343847.44,16120,14462.891,179263.5,179155.16
104510126,982819,993573.06,448085,462041.1,715452.0,727807.06
104510153,790429,814783.3,264357,273094.6,527393.0,543938.94
104510162,426522,420080.9,32168,32173.242,229345.0,226127.08
104510189,27427,28044.75,23559,23846.266,25493.0,25945.508
104510198,400020,415354.34,280737,292130.97,340378.5,353742.66
104510205,205857,208661.45,109538,117473.766,157697.5,163067.61
104510214,243428,245657.67,191750,197273.48,217589.0,221465.58
104510259,1018972,1101401.6,599875,683602.25,809423.5,892501.94
104510268,918207,925518.56,469973,500666.4,694090.0,713092.5
104510311,859428,841240.8,163998,163054.88,511713.0,502147.84
104510365,991177,1008085.5,320778,322671.44,655977.5,665378.5
104510374,881406,898984.8,245397,258237.64,563401.5,578611.25
104510383,926050,941224.56,427423,401403.62,676736.5,671314.1
104510392,289123,293623.03,217058,223895.3,253090.5,258759.16
104510435,40328,40515.656,18725,18244.924,29526.5,29380.29
104590096,291048,287127.22,228686,233436.61,259867.0,260281.9
104590099,933012,916561.0,383998,370470.47,658505.0,643515.75
104590122,10104,9985.973,3363,3453.8206,6733.5,6719.8965
104590123,1249729,1248283.9,888417,889022.4,1069073.0,1068653.1
104590124,197606,202198.97,110855,113234.195,154230.5,157716.58
104590125,156591,157345.34,28130,27957.293,92360.5,92651.32
104590128,1078237,1080939.5,232244,222143.17,655240.5,651541.3
104590129,1155689,1151867.4,608573,600936.25,882131.0,876401.8
104590131,1176887,1183844.6,424209,409297.97,800548.0,796571.3
104590136,1323400,1314228.8,713005,709220.3,1018202.5,1011724.5
104590158,43279,44506.332,29720,29348.203,36499.5,36927.266
104590159,22941,22748.816,11650,11316.684,17295.5,17032.75
104710063,957829,956421.56,433690,407708.88,695759.5,682065.25
104710151,1222745,1211535.0,324663,337736.22,773704.0,774635.6
104710196,538662,526536.56,65040,64419.297,301851.0,295477.94
104710203,705391,661828.56,5437,4380.315,355414.0,333104.44
104710248,778952,755106.56,60417,58438.098,419684.5,406772.34
104710266,1193364,1185973.5,654210,667215.3,923787.0,926594.4
104710275,1310356,1317301.8,897511,885304.8,1103933.5,1101303.2
104710309,1150122,1142959.0,690428,719659.7,920275.0,931309.4
104710327,1245851,1245685.4,681677,697856.06,963764.0,971770.75
104710336,703110,719228.06,487606,506569.56,595358.0,612898.8
104710345,389247,392705.72,341897,347792.8,365572.0,370249.25
104710354,212188,209183.47,190775,197462.84,201481.5,203323.16
104710363,759804,771879.0,251556,259398.48,505680.0,515638.75
104710372,884784,889090.25,192246,197941.55,538515.0,543515.9
104710381,830491,857307.75,517941,520038.56,674216.0,688673.1
104790017,636327,633928.2,394558,410987.72,515442.5,522457.94
104790030,277364,285652.1,168877,177081.6,223120.5,231366.84
104790031,95752,96690.47,70484,69914.37,83118.0,83302.42
104790032,1012088,1010405.1,160567,158788.27,586327.5,584596.7
104790034,1215836,1215544.0,723841,751842.9,969838.5,983693.44
104790041,147120,148835.05,99623,100023.29,123371.5,124429.17
104790059,671106,668237.4,288011,292891.97,479558.5,480564.7
104790060,179348,175856.42,42234,41148.01,110791.0,108502.22
104790061,710095,705021.7,412617,393695.7,561356.0,549358.7
104790068,730799,710802.06,560374,564825.1,645586.5,637813.6
104790070,268866,270741.53,130300,134247.83,199583.0,202494.69
104810017,15007,15298.061,1648,1679.9606,8327.5,8489.011
104810026,35496,36678.79,13706,13382.88,24601.0,25030.834
104810035,14546,14617.192,7421,7544.115,10983.5,11080.654
104810044,7049,7231.5903,4311,4674.9946,5680.0,5953.2925
104810053,266673,270673.38,120569,123697.82,193621.0,197185.6
104810062,247325,248249.72,73347,74886.734,160336.0,161568.22
104810071,227425,229080.28,60680,58904.53,144052.5,143992.4
104810089,13877,13762.568,5355,5243.778,9616.0,9503.173
104810098,6033,6337.2095,3299,3497.4597,4666.0,4917.3345
104810105,4545,4638.482,283,265.00287,2414.0,2451.7424
104810141,5695,5648.101,1254,1165.7528,3474.5,3406.927
104810159,35206,36153.438,6926,7074.4717,21066.0,21613.955
104810168,130337,131105.95,61866,59899.984,96101.5,95502.97
104810177,3958,4200.6523,822,883.0385,2390.0,2541.8455
104810186,12040,11506.088,774,750.1719,6407.0,6128.13
104810195,149595,152072.08,23503,23325.078,86549.0,87698.58
104810202,75190,75968.1,16508,15964.516,45849.0,45966.31
104810211,189558,191919.94,100712,104768.29,145135.0,148344.11
104810229,235099,238047.11,99324,100880.5,167211.5,169463.81
104810247,151318,153483.78,82298,83453.03,116808.0,118468.41
104810256,18335,18251.19,7922,7845.524,13128.5,13048.356
104810265,76169,77662.26,44420,46429.477,60294.5,62045.867
104810274,3970,3898.3872,3321,3051.8835,3645.5,3475.1353
104810283,199092,199143.52,110391,112895.29,154741.5,156019.4
104810292,63617,64736.715,44518,43811.797,54067.5,54274.258
104810308,3506,3444.578,741,697.5208,2123.5,2071.0493
104810317,34194,35050.004,4802,4928.682,19498.0,19989.344
104810326,47444,48050.945,4437,4296.1587,25940.5,26173.553
104810335,197825,203716.05,98297,101857.87,148061.0,152786.95
104810344,125335,127089.18,53569,55030.176,89452.0,91059.68
104810353,65220,66823.06,24252,24587.707,44736.0,45705.383
104810362,109544,111603.63,58668,59483.902,84106.0,85543.766
104810371,66397,65799.16,18104,17451.125,42250.5,41625.14
104810389,63920,64948.516,14312,14355.63,39116.0,39652.074
104810398,371913,377977.38,166459,174234.97,269186.0,276106.2
104810405,51240,51867.22,20839,20892.814,36039.5,36380.016
104810414,20752,21390.95,2972,3137.0332,11862.0,12263.991
104810432,15884,16808.75,1947,1880.4459,8915.5,9344.598
104810441,96344,95825.91,51589,52536.26,73966.5,74181.086
104810468,53995,55311.777,28203,28062.596,41099.0,41687.188
104810486,27406,27416.479,3155,3110.2798,15280.5,15263.379
104810511,6310,6149.5312,1833,1735.878,4071.5,3942.7046
