DEPARTMENT_ID,SUM_CAPACITY,SUM_ENROLLMENT,FIELD_RATE,LAST_SCORE,LAST_RANK,FIRST_SCORE,FIRST_RANK,DEPARTMENT_POPULARITY,SCORE_DIFFERENCE,SCORE_RANGE_RATIO,SCORE_STABILITY,RANK_RANGE,RANK_RANGE_RATIO,RANK_STABILITY,AVERAGE_FIELD_RATE,FIELD_RATE_STABILITY,FIELD_RATE_TREND,CAPACITY_CHANGE_RATE,ENROLLMENT_CHANGE_RATE,UNIVERSITY_POPULARITY,UNIVERSITY_SCORE_AVG,UNIVERSITY_RANK_AVG,FIELD_RATE_CHANGE,LAST_RANK_CHANGE,FIRST_RANK_CHANGE,ROLLING_FIELD_RATE,ROLLING_SCORE_DIFF,ROLLING_RANK_RANGE,SCORE_EFFICIENCY,RANK_EFFICIENCY,SCORE_TREND,RANK_TREND
100110045,41,41,1.0,422.61238,16262,437.15186,11856,1.0,14.539480000000026,0.03325956339291345,10.540748137111338,4406,0.3716261808367072,3267.0832659524713,1.0,0.0,0.0,-0.5,-0.5,0.9611138383333333,356.2949725,209548.19642857142,0.0,-0.2544470933431139,0.3543522960932146,1.0,28.90001000000001,8632.333333333334,0.026881801746402655,0.7290616160373877,0.015906049683810597,0.152307176678272
100110054,52,52,1.0,413.495,18705,436.46578,6588,1.0,22.97077999999999,0.05262905146882303,8.44879818939338,12117,1.8392531876138434,2620.4176321087957,1.0,0.0,0.0,-0.2777777777777778,-0.2777777777777778,0.9611138383333333,356.2949725,209548.19642857142,0.0,-0.13610751893589512,-0.24092637400622197,1.0,23.802959999999985,14022.0,0.02333417695803261,0.35220529270248596,0.051472981930763884,-0.08991716218869317
100110063,41,41,1.0,351.8209,121306,379.58107,62363,1.0,27.760170000000016,0.07313370500799742,11.091373472363852,58943,0.9451597902602504,23144.137959751275,1.0,0.0,0.0,-0.33870967741935487,-0.33870967741935487,0.9611138383333333,356.2949725,209548.19642857142,0.0,-0.03467978100331037,0.013735817159205466,1.0,27.347956666666658,61305.0,0.00312912032380921,0.5140965821970883,0.026321794547364902,0.19422866673646677
100110072,52,52,1.0,359.04693,103133,372.95084,73925,1.0,13.903910000000053,0.03728081159436469,17.51643785956264,29208,0.3951031450794724,23006.61116940085,1.0,0.0,0.0,-0.16129032258064513,-0.16129032258064513,0.9611138383333333,356.2949725,209548.19642857142,0.0,0.045772112878857074,3.185302609975655,1.0,27.06680666666669,48975.0,0.003616212463517982,0.7167928790978639,0.003524739581898214,1.6443602978732057
100110081,41,41,1.0,367.10803,90523,397.24463,35265,1.0,30.136599999999987,0.0758640840531941,12.350172050320603,55258,1.5669360555791862,16714.42146969696,1.0,0.0,0.0,-0.21153846153846156,-0.21153846153846156,0.9611138383333333,356.2949725,209548.19642857142,0.0,0.07685993671337821,1.646529080675422,1.0,34.79088333333334,56085.333333333336,0.004388328159694221,0.3895695016736078,0.04780155575801733,0.48976995974261567
100110099,41,41,1.0,398.54635,33653,423.22531,12237,1.0,24.67895999999996,0.058311635473785726,12.279666111290519,21416,1.75010214921958,7860.278714312022,1.0,0.0,0.0,-0.21153846153846156,-0.21153846153846156,0.9611138383333333,356.2949725,209548.19642857142,0.0,-0.005143820025423462,1.524654425417784,1.0,39.62501666666666,28290.666666666668,0.012576153983300151,0.3636228568032568,0.05108495775559663,0.2829868232341422
100110115,42,42,1.0,267.71967,405419,311.35579,231079,0.9522184300341296,43.636120000000005,0.14014873466782166,20.39477016432734,174340,0.7544605957270024,51131.59018226078,0.9553656666666667,0.09238260491816991,0.014131021704165737,-0.2222222222222222,-0.1923076923076923,0.9611138383333333,356.2949725,209548.19642857142,0.03846149852071168,0.05859605512588195,-0.22033915461023534,0.9876543333333334,31.75527333333334,123648.33333333333,0.0007679851955631088,0.5699757534797333,0.03885427024610736,0.061704199177449404
100110124,22,22,1.0,266.23948,414253,285.85,317099,0.8671875,19.610520000000008,0.06860423298933009,12.595326806568647,97154,0.30638381073418713,61138.0768536815,0.86544,0.30787238409769724,0.48805274929793957,0.0,0.04761904761904767,0.9611138383333333,356.2949725,209548.19642857142,0.047619546485498265,0.06589046559199274,0.22451903397462147,0.9848483333333333,30.87173333333332,121881.0,0.0006900372477688756,0.7654718251889546,0.08052349835235462,-0.016721940335564178
100110133,42,41,0.97619,284.29467,323586,341.43354,162950,0.9922779922779924,57.13887,0.16734990358592186,19.779395936297362,160636,0.9857993249463025,39695.05892887258,0.9920633333333333,0.012295431129759792,-0.004762,0.0,0.0,0.9611138383333333,356.2949725,209548.19642857142,0.0,0.01601964305899206,0.10550275103630291,0.9841266666666666,50.580976666666686,135365.33333333334,0.0010551554764421205,0.5035755564208587,0.11513472562551737,-0.13465275817412004
100110142,54,53,0.981481,285.24781,319613,312.34527,228304,0.9923273657289002,27.097460000000012,0.0867548274382385,29.88168475879297,91309,0.399944810428201,43097.98814523326,0.9920825,0.012704493059543933,-0.003641309353727129,-0.21739130434782605,-0.20895522388059706,0.9611138383333333,356.2949725,209548.19642857142,0.010779453231364311,0.054202124150669606,0.9707202541260962,0.984165,71.89711000000001,160940.33333333334,0.000977260843582708,0.7143138733405713,0.07921666932325566,0.16191678802198717
