DEPARTMENT_ID,PREDICTED_LAST_RANK,PREDICTED_FIRST_RANK,Mean_Predicted
204712994,239786.27,184640.1,212213.19
204713002,788547.0,414953.25,601750.1
204713029,198831.9,169954.69,184393.3
204713038,733355.56,354402.9,543879.25
204713056,151390.97,113391.1,132391.03
204713065,408629.1,260632.12,334630.62
204713108,15934.975,11242.443,13588.709
204713171,182066.72,100887.42,141477.06
204713268,33860.492,27040.492,30450.492
204790519,77263.85,56869.613,67066.734
204790521,172297.88,109059.49,140678.69
204790522,1008033.56,326950.47,667492.0
204790523,411197.47,142687.56,276942.5
204790524,8793.716,3844.2974,6319.007
204790529,12871.134,8417.38,10644.257
204790531,7892.839,5953.214,6923.0264
204790533,11624.898,7601.581,9613.24
204790534,85622.47,21217.918,53420.195
204790535,203783.28,166492.22,185137.75
204790536,1141504.8,507876.1,824690.44
204790537,12231.177,4436.859,8334.018
204790538,769389.0,180454.08,474921.53
204790543,56580.188,40091.926,48336.055
204790545,666969.75,518854.6,592912.2
204790546,59459.06,35588.434,47523.746
204790547,493081.03,142056.73,317568.88
204790548,45741.08,33924.555,39832.816
204790550,64843.55,53344.37,59093.96
204790552,57430.723,47455.22,52442.97
204790554,87822.07,73675.164,80748.62
204790556,182800.58,170573.34,176686.97
204790558,173303.62,140439.75,156871.69
204790560,82556.39,65172.633,73864.516
204790562,82154.734,63667.5,72911.12
204790564,100613.586,88729.6,94671.59
204790566,58976.145,33292.562,46134.35
204790568,242590.36,193775.44,218182.9
204790570,170532.19,136788.77,153660.47
204790571,562963.9,342809.84,452886.88
204790574,125316.586,84667.87,104992.23
204790575,380752.28,263876.97,322314.62
204790576,6040.88,2896.3281,4468.604
204810016,1017.6668,545.808,781.7374
204810025,184351.55,4189.6196,94270.586
204810043,5313.2485,2684.828,3999.038
204810052,62795.83,15701.382,39248.605
204810113,3323.6555,1560.29,2441.9727
204810131,67926.93,9867.607,38897.27
204810158,10117.969,5496.6333,7807.301
204810167,97617.375,24828.652,61223.016
204810176,1758.7794,1028.3906,1393.585
204810185,27760.97,5035.759,16398.365
204810219,113460.66,2159.6946,57810.176
204810228,1217.6992,286.00803,751.85364
204810237,2350.3533,2100.9023,2225.628
204810264,132465.05,4356.513,68410.78
204810273,1678.4543,610.08264,1144.2686
204810334,865.82886,422.67914,644.254
204810343,194953.97,3516.8477,99235.41
204810397,349612.53,15125.475,182369.0
204810476,933.28564,550.0575,741.6716
204810564,51321.832,27661.125,39491.477
204810573,246505.81,102539.92,174522.88
204810616,56129.11,48591.64,52360.375
204810634,226741.8,78143.39,152442.6
204810731,2273.3538,1606.719,1940.0364
204810749,370005.1,13635.495,191820.3
204810837,8909.503,3760.8962,6335.1997
204810846,269759.03,17832.459,143795.75
204810864,49387.562,25166.084,37276.824
204811014,1662.8123,1186.0522,1424.4323
204811023,305446.1,93402.41,199424.25
204811032,7248.046,2470.3777,4859.212
204811041,554707.06,49336.016,302021.53
204811068,218571.95,20363.312,119467.63
204811077,1805.5679,349.6618,1077.6149
204890042,48172.996,34075.594,41124.297
204890043,222106.73,62997.375,142552.06
204890044,320.95004,200.17485,260.56244
204890045,297106.0,1047.4779,149076.73
204890046,1570.1631,853.317,1211.74
204890047,249358.77,16515.03,132936.89
204890048,86141.984,27882.23,57012.11
204890050,110555.1,66194.3,88374.7
204890052,296903.78,137738.36,217321.06
204890053,342322.1,243997.83,293159.97
204890054,359644.25,243413.75,301529.0
204890055,165995.66,60302.816,113149.234
204910078,260698.25,154322.14,207510.19
204910087,55283.93,37429.746,46356.836
204910157,273227.44,190503.78,231865.61
204910166,74702.414,61669.977,68186.195
204910175,173538.14,79950.234,126744.19
204910193,76394.2,55119.574,65756.89
204910209,193245.23,78211.31,135728.28
204910218,145901.89,61341.55,103621.72
204910236,629896.56,344709.97,487303.25
204910245,173743.16,147400.88,160572.02
204910272,256569.86,106647.77,181608.81
204910281,84240.266,67822.13,76031.2
204910342,764988.2,482641.44,623814.8
204910351,112605.72,17875.096,65240.406
204910369,469187.4,146110.19,307648.8
204910378,72229.125,61179.195,66704.16
204910387,244427.28,106060.81,175244.05
204910493,73606.625,63614.516,68610.57
204910518,208460.17,88458.39,148459.28
204910527,47699.832,17774.78,32737.305
204910545,361668.72,76172.46,218920.6
204950395,24796.99,15244.069,20020.53
204950396,121089.7,84994.06,103041.88
204950398,73905.99,30076.625,51991.31
204950406,157959.97,118591.76,138275.86
204950407,571778.56,204695.23,388236.9
204950408,146840.5,85834.79,116337.64
204950409,511168.7,192857.14,352012.9
204950416,294229.62,216198.42,255214.03
204950417,1009714.44,355761.5,682738.0
205090035,81087.78,62901.5,71994.64
205090104,89731.7,59180.89,74456.3
205110056,239115.36,6713.4517,122914.41
205110074,569.55554,49.181973,309.36874
205110083,30374.049,1367.0724,15870.561
205110092,115638.04,4556.559,60097.3
205110117,1283.6239,20.123547,651.8737
205110126,20830.816,2019.311,11425.063
205110135,188675.83,8242.658,98459.24
205110144,440.3415,13.931824,227.13666
205110153,15450.393,648.5645,8049.4785
205410026,659.7851,188.00197,423.89352
205410035,1027.6497,94.74194,561.1958
205410044,348618.7,161984.05,255301.38
205410053,1907.9369,1282.7556,1595.3462
205410062,282661.97,144783.31,213722.64
205410071,1757.2135,882.04755,1319.6305
205410105,32862.156,11533.347,22197.752
205410114,1906.7948,850.02936,1378.4121
205410123,57493.086,20243.26,38868.17
205410132,3231.647,1648.1782,2439.9126
205410141,80099.516,34034.414,57066.965
205410159,5636.3364,3075.0647,4355.7007
205410168,87547.7,41219.965,64383.836
205410177,6774.509,4626.3877,5700.448
205410265,90434.28,18875.727,54655.004
205410283,582.5461,93.20373,337.8749
205410292,139788.6,6848.005,73318.3
205410308,106765.92,3779.4036,55272.664
205410326,8193.294,2277.4001,5235.347
205410335,14909.235,4709.202,9809.219
205410344,33192.254,10014.109,21603.182
205410353,37688.113,11617.639,24652.875
205410362,17052.082,1113.0455,9082.563
205410371,517725.2,217106.5,367415.84
205410389,1711.8539,1249.6995,1480.7766
205410398,165927.12,68572.805,117249.97
205410414,30200.45,15682.256,22941.352
205410423,116593.14,40017.168,78305.16
205410432,38247.547,31958.166,35102.855
205410441,66095.445,40929.03,53512.24
205410468,391633.1,8858.35,200245.72
205410477,624243.5,23629.791,323936.66
205410486,4162.7217,1063.8108,2613.266
205410495,43241.152,12341.891,27791.521
205410511,167468.08,100089.7,133778.89
205410529,15782.471,10246.968,13014.719
205410538,92431.125,35005.91,63718.516
205410698,571442.25,191232.25,381337.25
205410705,16075.654,9351.984,12713.819
205410714,160310.3,57326.203,108818.25
205410892,1129.0265,421.76273,775.3946
205410908,193070.42,3876.4084,98473.414
205410962,668850.75,52762.516,360806.62
205410971,295047.03,116981.85,206014.44
205410989,3236.1172,920.6097,2078.3635
205410998,83805.72,7994.0967,45899.906
205411015,916.6031,210.18138,563.3922
205411024,8763.698,4112.114,6437.9062
205411033,34518.01,12254.811,23386.41
205411078,40406.61,33702.914,37054.76
205411096,142245.17,49706.94,95976.055
205411103,589932.2,38539.188,314235.7
205411112,3358.8474,1419.307,2389.0771
205411139,193497.33,16685.238,105091.28
205490113,2515.6987,1105.5677,1810.6333
205490114,73767.91,24817.857,49292.883
205490115,276568.7,176979.45,226774.06
205490116,42754.324,19514.744,31134.535
205490117,10374.662,4876.9263,7625.794
205590044,707405.25,272163.0,489784.12
205590045,187718.66,122256.336,154987.5
205590070,259629.64,176310.66,217970.16
205590076,483008.44,204288.81,343648.62
205590077,158509.88,130815.32,144662.6
205590079,71654.18,50921.56,61287.867
205710517,168084.89,128192.64,148138.77
205710535,328098.34,46978.082,187538.22
205710544,5861.886,3054.4321,4458.159
205710553,13081.137,7872.3813,10476.759
205710571,27218.684,15605.179,21411.932
205710589,249223.25,56039.895,152631.58
205710598,150070.92,129436.34,139753.62
205710614,43628.75,30445.945,37037.348
205710632,56556.938,46968.766,51762.85
205710711,63853.453,51809.92,57831.688
205710738,62980.797,54136.863,58558.83
205710923,73358.75,16816.703,45087.727
205710941,520731.88,123399.836,322065.84
205750157,82087.07,63547.332,72817.2
205750164,43652.848,33295.832,38474.34
205810058,610936.56,192909.56,401923.06
205810067,59868.23,42869.87,51369.05
205810101,245438.02,187278.78,216358.4
205810128,187934.16,159728.4,173831.28
205810164,10646.007,9233.996,9940.002
205810173,482803.03,316108.84,399455.94
205810182,145736.4,134906.75,140321.58
205810207,75844.52,64106.12,69975.32
205810234,748176.4,528915.56,638546.0
205810288,794114.94,402602.84,598358.9
205810331,114914.22,108082.58,111498.4
205810349,634475.0,369989.56,502232.28
205850509,150763.8,97636.18,124199.984
205850534,281493.38,204565.45,243029.4
205850543,241430.6,174303.44,207867.02
205850544,1046984.25,585413.3,816198.75
206010054,10652.07,6942.5513,8797.311
206010063,40296.047,13331.299,26813.672
206010133,66615.69,44256.52,55436.1
206010142,559718.1,233686.3,396702.22
206010151,689668.5,494931.62,592300.06
206010169,61326.227,33324.52,47325.375
206010257,12943.444,4218.811,8581.128
206010318,26036.834,18168.955,22102.895
206010336,198776.73,149498.25,174137.5
206010345,40973.28,27186.645,34079.96
206010354,140468.81,52657.25,96563.03
206010372,84085.516,57784.754,70935.13
206010433,48882.793,36847.43,42865.11
206010442,180332.11,72975.04,126653.58
206010487,17612.729,3137.6199,10375.174
206010566,29516.285,19693.504,24604.895
206010609,429054.38,348894.75,388974.56
206010618,113957.32,84433.305,99195.31
206010636,810888.75,636325.0,723606.9
206010645,72801.4,54583.594,63692.496
206010654,619267.5,345855.9,482561.7
206010663,77666.48,36616.508,57141.492
206010681,676683.94,540234.0,608459.0
206010699,7846.474,2205.3582,5025.916
206010706,542248.06,24723.314,283485.7
206010803,586565.6,152518.27,369541.94
206010857,407636.56,114367.016,261001.78
206010945,413900.75,212393.58,313147.16
206010954,29513.977,17157.58,23335.777
206010972,198135.14,65681.164,131908.16
206010981,15257.8,10372.515,12815.157
206010999,72916.88,65417.668,69167.27
206011007,63558.06,26677.168,45117.613
206011034,86021.96,74221.51,80121.734
206011113,127102.51,100786.734,113944.625
206011167,65684.92,44542.805,55113.863
206011176,769729.56,518867.47,644298.5
206011219,559056.06,308819.16,433937.62
206011228,4182.8228,794.09875,2488.4607
206011237,516967.34,311231.78,414099.56
206011246,19320.021,12863.659,16091.84
206090347,63109.824,53988.582,58549.203
206090351,9285.369,3491.233,6388.301
206090352,515218.12,62516.895,288867.5
206090354,221717.12,104935.18,163326.16
206090357,9189.696,1102.2827,5145.9893
206090358,532778.8,15434.147,274106.47
206090360,70642.57,51766.95,61204.758
206090361,7217.0996,4825.9214,6021.5107
206090362,51471.43,19222.775,35347.1
206090363,743672.75,626949.75,685311.25
206090364,84642.195,61853.098,73247.65
206090365,548565.6,171292.89,359929.25
206090366,662091.2,599668.2,630879.7
206090367,57342.883,20705.814,39024.348
206090375,661364.2,88786.57,375075.38
206090376,91212.445,37316.934,64264.688
206090377,103416.63,35255.582,69336.11
206090378,326039.06,143759.23,234899.16
206090379,267195.84,153132.73,210164.28
206090387,301192.47,235985.42,268588.94
206110017,62365.344,15168.351,38766.848
206110026,5590.4824,1048.9424,3319.7124
206110044,23739.14,7263.839,15501.49
206110062,4989.918,3965.9517,4477.9346
206110105,16811.797,8424.392,12618.094
206110141,163898.94,75198.55,119548.74
206110168,73760.87,5822.589,39791.727
206110186,61879.234,33950.156,47914.695
206110195,48214.316,31225.01,39719.664
206110202,4841.621,1569.844,3205.7324
206110229,43998.797,34272.777,39135.79
206110238,371936.4,154253.44,263094.94
206110247,4400.081,1833.4407,3116.7607
206110265,30318.887,13226.612,21772.75
206110283,819.1243,571.29175,695.208
206110308,1490.9452,793.4287,1142.187
206110398,4553.652,2671.7556,3612.7036
206110459,38708.89,32580.86,35644.875
206110468,666891.5,539485.94,603188.75
206110477,12096.337,4416.902,8256.619
206110495,7088.068,7164.9995,7126.5337
206110511,1641.5702,1151.9678,1396.769
206110538,1674.2034,461.62405,1067.9137
206110574,1624.0383,818.63605,1221.3372
206110592,4507.3813,2515.2522,3511.317
206110617,56697.51,41320.926,49009.22
206110635,17792.57,6544.97,12168.7705
206110653,44730.965,29923.896,37327.43
206110671,37742.895,29658.076,33700.484
206110698,42269.793,21944.824,32107.309
206110714,65566.945,21122.537,43344.742
206110741,35634.316,8843.028,22238.672
206110759,1938.6622,316.6848,1127.6736
206110935,84473.9,64099.09,74286.49
206110989,103191.31,63268.438,83229.875
206110998,523232.34,150840.6,337036.47
206111033,61324.94,30248.559,45786.75
206111042,26587.988,9129.835,17858.912
206111112,40563.984,8722.462,24643.223
206111139,144336.22,10544.117,77440.17
206111193,337834.12,29382.791,183608.45
206111218,1097404.9,321712.44,709558.6
206111227,525449.06,43376.336,284412.7
206111236,719968.56,123388.42,421678.5
206111245,874373.4,25583.21,449978.28
206111254,822828.56,49494.785,436161.7
206111263,672814.6,16865.13,344839.88
206111272,61118.484,9049.141,35083.812
206111299,125503.28,41647.598,83575.44
206111315,150778.17,72687.9,111733.03
206111324,195209.03,63476.586,129342.81
206111484,80421.305,51909.824,66165.56
206111493,207584.89,93733.82,150659.36
206111545,80593.055,66973.69,73783.375
206111563,282872.03,130125.49,206498.77
206111599,12995.508,8192.309,10593.908
206111606,332396.4,59000.11,195698.25
206111615,8042.822,3631.6013,5837.2114
206111642,1037.6428,504.9361,771.2894
206111651,375739.75,4887.2974,190313.53
206111687,71580.21,62251.727,66915.97
206111809,118355.84,93409.8,105882.82
206111818,309662.9,152107.19,230885.05
206111836,507801.5,164470.92,336136.22
206111845,929.22797,352.73022,640.9791
206111906,239083.89,57385.008,148234.45
206111915,500067.06,255333.27,377700.16
206111969,1026.4624,223.80399,625.1332
206111978,47072.89,2621.9429,24847.416
206112022,55334.516,40942.656,48138.586
206112058,174068.72,1287.8765,87678.3
206112128,111757.22,79857.65,95807.44
206112137,416768.47,334432.34,375600.4
206112252,147107.1,120309.5,133708.3
206112261,499385.06,344226.72,421805.88
206112331,342712.1,160331.86,251521.97
206190327,8680.459,4155.7827,6418.121
206190330,331334.56,154457.17,242895.88
206190340,1175.1432,482.00385,828.5735
206190341,146883.92,30579.428,88731.67
206190342,4167.6724,1423.0756,2795.374
206190343,656893.6,60794.625,358844.12
206190353,3476.2646,2875.6665,3175.9656
206190354,372290.22,48642.457,210466.34
206190362,55503.01,17080.828,36291.92
206190363,3272.024,1697.9888,2485.0063
206190364,31170.352,5249.2373,18209.795
206190365,75962.086,55911.293,65936.69
206190366,347908.6,86295.25,217101.92
206190368,518377.8,338629.9,428503.88
206190376,137027.58,92872.13,114949.86
206190377,17734.04,7876.2266,12805.133
206190378,85673.44,29036.803,57355.12
206190381,432342.4,308866.0,370604.2
206190385,462017.72,268251.34,365134.53
206210025,139028.25,128506.0,133767.12
206210043,47784.84,45912.008,46848.42
206210088,18896.854,14794.473,16845.664
206210149,96059.13,66795.85,81427.49
206210185,153756.28,131098.69,142427.48
206210201,369287.72,240198.02,304742.88
206210246,725917.1,176067.19,450992.16
206210325,69659.93,29718.045,49688.99
206210343,318294.78,204168.25,261231.52
206210352,878794.0,438623.0,658708.5
206210467,155171.31,122653.05,138912.19
206210494,102251.85,83463.46,92857.66
206210519,149665.16,119667.31,134666.23
206210528,536184.75,220159.81,378172.28
206210582,69300.055,55642.08,62471.066
206210634,27970.361,21879.914,24925.137
206210652,225537.31,183947.27,204742.28
206210688,104589.195,74471.234,89530.22
206210697,18663.814,12270.482,15467.148
206210713,34613.51,30266.941,32440.227
206210731,352259.8,320360.72,336310.25
206210758,181665.55,151696.48,166681.02
206210767,482140.9,275398.0,378769.44
206210785,477899.56,271748.8,374824.2
206210891,297924.0,235761.38,266842.7
206210916,290167.62,240535.45,265351.53
206210925,629146.1,356096.88,492621.5
206210961,281683.5,237509.44,259596.47
206210988,722295.1,330231.1,526263.1
206211032,548523.25,225435.17,386979.22
206211102,90654.91,77669.37,84162.14
206211111,605069.25,133671.53,369370.38
206211138,174415.84,144814.66,159615.25
206211147,598317.75,285678.25,441998.0
206290198,17418.717,14282.0625,15850.39
206290199,53104.633,22035.13,37569.883
206290200,77219.87,63394.246,70307.055
206290205,107129.43,55310.035,81219.734
206410465,119175.08,89770.734,104472.91
206410526,117443.07,70378.97,93911.016
206410535,499361.72,147758.1,323559.9
206410562,10652.294,2307.5244,6479.909
206410613,431646.16,127205.945,279426.06
206410614,14043.737,9635.885,11839.811
206410637,208003.02,74487.99,141245.5
206410638,669164.0,341445.0,505304.5
206410639,72701.0,41763.9,57232.45
206410640,33311.586,28125.293,30718.44
206410641,245091.84,186611.1,215851.47
206410642,148642.7,106104.21,127373.45
206410650,101763.49,32228.768,66996.13
206410651,178761.6,138453.88,158607.73
206410652,374883.94,222100.81,298492.38
206410653,206704.61,157700.33,182202.47
206410654,342622.22,216015.62,279318.94
206410655,282937.06,164126.84,223531.95
206410657,299038.72,31198.992,165118.86
206410660,29530.11,17677.637,23603.873
206510049,267765.2,93888.51,180826.84
206510067,365726.47,99095.84,232411.16
206510094,532402.94,268506.78,400454.88
206510119,803977.8,306853.66,555415.75
206510137,267104.62,185351.1,226227.86
206510155,980593.9,425602.2,703098.0
206510207,79576.055,51913.836,65744.945
206510216,434635.97,115971.46,275303.72
206510252,615228.75,214119.64,414674.2
206510261,31642.484,3454.5125,17548.498
206510279,27250.164,13754.262,20502.213
206510367,101622.766,74963.4,88293.08
206510385,234976.42,128689.34,181832.88
206510401,145071.06,125249.79,135160.42
206510428,272983.94,198636.5,235810.22
206510579,201699.56,162374.27,182036.9
206510746,331531.2,268418.97,299975.06
206510816,508013.2,206708.16,357360.7
206510825,80929.79,66099.67,73514.734
206510843,243450.44,104526.47,173988.45
206510861,235777.12,118905.34,177341.23
206510904,217181.06,177302.12,197241.6
206510922,912052.1,389107.88,650580.0
206510958,257160.22,206678.6,231919.4
206510967,679200.25,266191.2,472695.72
206511065,321742.22,283629.22,302685.72
206511083,799745.1,403846.84,601796.0
206511092,38121.836,10563.544,24342.69
206511117,689234.56,72844.04,381039.3
206511135,199218.73,161559.16,180388.94
206511153,456810.16,238781.52,347795.84
206511198,78632.0,58115.69,68373.84
206511241,217101.33,180879.83,198990.58
206511259,357088.88,255453.11,306271.0
206511277,47423.777,36507.61,41965.695
206511295,156357.48,88077.39,122217.44
206511329,92424.336,81811.58,87117.95
206511347,570664.56,321403.94,446034.25
206511356,152635.4,116447.234,134541.31
206511374,319465.6,177655.88,248560.73
206511417,206168.12,143599.06,174883.6
206511444,98441.945,48472.594,73457.266
206511462,413808.8,118942.31,266375.56
206511514,53054.72,39635.11,46344.914
206552460,61648.805,22323.545,41986.176
206552461,681118.3,96577.85,388848.1
206552469,14119.578,10357.894,12238.736
206552471,29326.352,21658.596,25492.473
206552472,28432.693,6972.0483,17702.371
206552491,83153.69,64358.32,73756.0
206552493,93023.445,76521.516,84772.484
206552494,283004.25,130398.55,206701.4
206552495,88154.62,67833.45,77994.03
206552498,64944.676,32158.426,48551.55
206552500,75501.51,53043.94,64272.727
206552521,550862.4,304579.84,427721.12
206552522,812093.75,410743.22,611418.5
206552524,557076.8,250806.2,403941.5
206552526,46049.88,15457.747,30753.812
206552529,32914.91,29806.434,31360.672
206552530,50711.76,39035.906,44873.836
206552531,345421.78,221343.39,283382.6
206552533,13755.823,9896.014,11825.918
206552534,47419.977,20336.006,33877.992
206552535,17009.867,11206.644,14108.256
206710038,57664.19,10943.146,34303.668
206710056,23366.736,9043.498,16205.117
206710074,554438.4,71542.41,312990.38
206710171,393293.78,184410.45,288852.12
206710189,9066.705,3867.603,6467.1543
206710232,6123.87,4212.771,5168.3203
206710241,30226.037,10994.492,20610.266
206710277,77476.65,37227.605,57352.125
206710286,274425.3,118819.414,196622.36
206710302,80528.98,59065.133,69797.055
206710338,90811.7,64569.742,77690.72
206710347,825342.7,221293.78,523318.25
206710365,4765.775,2381.4976,3573.6362
206710374,181582.06,29803.137,105692.6
206710408,49405.37,23224.014,36314.69
206710417,249536.94,97173.39,173355.16
206710436,76667.69,46203.848,61435.766
206710437,8718.486,6045.8433,7382.165
206710438,50351.484,17111.4,33731.44
206710458,18664.508,11182.226,14923.367
206710460,1816.901,1046.9421,1431.9216
206710461,371804.84,24554.22,198179.53
206710463,58175.137,41060.477,49617.805
206710464,276881.94,97366.336,187124.14
206710467,63055.56,16001.97,39528.766
206710468,111574.58,88406.61,99990.59
206710469,425488.97,174810.02,300149.5
206710471,55653.277,42129.418,48891.348
207210076,13192.407,8233.552,10712.9795
207210094,88253.04,30447.514,59350.277
207210101,37254.562,24052.29,30653.426
207210146,32266.902,19444.834,25855.867
207210155,150333.2,51397.56,100865.38
207210173,73559.67,53477.418,63518.547
207210207,39600.082,34336.77,36968.426
207210331,11479.124,5135.0703,8307.098
207210358,116018.25,19674.75,67846.5
207510055,236817.8,191122.86,213970.33
207510082,274418.25,244452.47,259435.36
207510091,845485.06,489687.3,667586.2
207510116,392352.72,338443.28,365398.0
207510267,336599.22,282664.12,309631.7
207510382,363466.03,251911.05,307688.53
207510434,445729.66,344935.56,395332.62
207510452,434111.53,232980.89,333546.22
207510673,132018.6,102609.086,117313.84
207510707,816387.9,522931.03,669659.44
207510716,134362.34,101952.234,118157.29
207510734,483730.78,186389.48,335060.12
207510743,306568.47,226652.28,266610.38
207510761,92650.086,76385.76,84517.92
207510822,409450.25,298209.7,353829.97
207510858,272403.22,244653.5,258528.36
207510876,608019.3,344629.78,476324.56
207590099,106640.15,78057.21,92348.68
207590102,319273.4,291599.88,305436.62
207590103,1334544.2,525078.9,929811.56
207590104,479959.47,371033.0,425496.25
207590107,379780.75,325719.6,352750.2
207590109,1374105.4,754476.0,1064290.8
207590113,181086.95,166888.53,173987.75
207610054,164569.78,112723.16,138646.47
207610099,45610.79,31226.29,38418.54
207610106,84841.734,54563.504,69702.62
207610115,57771.86,44839.11,51305.484
207610124,282198.4,99900.79,191049.6
207610133,28034.295,23971.885,26003.09
207610142,68700.19,41673.82,55187.004
207610151,101784.36,77939.164,89861.766
207610196,88071.01,63417.406,75744.2
207610212,157901.69,126552.66,142227.17
207610239,119954.45,88636.4,104295.42
207610257,200797.7,97165.05,148981.38
207610266,819977.2,316417.7,568197.44
207610293,124181.84,103294.7,113738.27
207610318,244354.58,175781.8,210068.19
207610354,10174.309,6283.023,8228.666
207610363,37227.215,18729.809,27978.512
207610381,206913.28,129253.414,168083.34
207610399,428378.94,254438.73,341408.84
207610433,8650.301,2404.7532,5527.527
207650848,18921.543,12421.578,15671.561
207650850,150383.83,46088.72,98236.27
207650852,55216.695,17027.46,36122.08
207650858,497451.44,188907.19,343179.3
207650861,395545.4,137049.14,266297.28
207650864,571746.4,211871.22,391808.8
207650865,539338.25,230868.19,385103.22
207650866,367844.47,206920.19,287382.3
207650868,705109.8,312024.1,508566.94
207650938,28078.74,23805.5,25942.121
207650940,74935.31,47940.77,61438.04
207650941,12788.025,10038.858,11413.441
207650943,44459.918,19142.24,31801.078
207650944,99071.65,83685.04,91378.34
207650947,9840.718,5081.109,7460.913
207650949,45189.676,22047.639,33618.656
207650956,55828.17,48745.18,52286.676
207650959,141838.92,93341.586,117590.25
207650961,764965.56,237543.66,501254.62
207650964,84976.234,67321.414,76148.83
207650965,462097.5,186276.83,324187.16
207650966,131687.89,86102.07,108894.984
207650967,507255.53,270163.25,388709.38
207650968,48609.62,42930.71,45770.164
207650970,45501.953,32637.771,39069.863
207650972,130768.54,93724.62,112246.58
207650973,91199.83,76724.01,83961.92
207650974,674539.7,239124.25,456831.97
207650975,179360.47,109599.28,144479.88
207650976,864035.0,275666.8,569850.9
207710017,531758.5,376398.94,454078.72
207710026,177148.31,97882.125,137515.22
207710035,728210.9,539257.0,633733.94
207710044,204810.64,120240.445,162525.55
207710053,324231.97,263925.53,294078.75
207710062,150409.94,73408.02,111908.984
207710071,42544.973,30628.082,36586.527
207710089,19476.312,7554.131,13515.222
207710091,30196.562,22325.887,26261.225
207710093,476993.0,257476.3,367234.66
207710095,488178.4,317964.7,403071.56
207710097,264384.78,191181.19,227782.98
207910015,11518.902,9858.36,10688.631
207910033,39446.633,26732.535,33089.586
207910042,163343.9,132663.16,148003.53
207910078,206663.02,172771.42,189717.22
207910096,404880.34,227994.23,316437.28
207910103,140099.3,127673.38,133886.34
207910112,369762.75,284117.3,326940.03
207950073,409812.75,288449.0,349130.88
207950076,1233875.0,563965.5,898920.25
207950081,375477.53,232357.38,303917.44
207950084,267771.84,187252.34,227512.1
207950112,84935.88,71971.07,78453.48
207950114,44183.688,31074.361,37629.023
207950115,13409.212,11425.896,12417.555
207950117,317694.0,132855.98,225275.0
208110311,801780.3,764369.06,783074.7
208110329,251383.31,211257.45,231320.38
208110338,894154.7,413771.72,653963.2
208151148,227309.9,205225.34,216267.62
208151149,678971.7,354998.94,516985.3
208310043,277694.3,126837.086,202265.7
208310044,93440.18,46573.43,70006.805
208310047,517446.78,154191.81,335819.3
208410017,8019.856,4461.44,6240.648
208410035,120941.516,86478.98,103710.25
208410053,217166.14,183560.33,200363.23
208410071,165772.9,129146.46,147459.69
208410098,137182.25,117715.33,127448.79
208410308,140228.03,91257.516,115742.77
208410317,689371.3,249603.83,469487.56
208410398,236278.62,182267.72,209273.17
208410405,1026670.06,439519.1,733094.56
208410414,95942.49,70969.6,83456.05
208410423,448114.34,186558.97,317336.66
208410459,574944.0,328310.88,451627.44
208410511,443633.4,215468.33,329550.88
208410574,44704.61,38904.266,41804.438
208410626,544506.44,302303.84,423405.12
208450714,116504.22,92680.305,104592.266
208450717,44970.973,37484.08,41227.523
208450748,5571.1484,2714.1692,4142.6587
208450752,163983.53,118954.34,141468.94
208450755,139800.6,112061.6,125931.09
208450756,553580.9,280181.03,416880.94
208450758,6967.348,2306.0728,4636.7104
208450773,75216.625,46372.035,60794.33
208450790,584162.94,187010.36,385586.66
208450798,32621.06,26506.59,29563.824
208450802,200111.6,150033.0,175072.3
208450803,3040.2454,1603.2837,2321.7646
208450805,28785.836,18657.514,23721.676
208450811,42412.01,23534.61,32973.312
208450823,162999.69,94801.03,128900.36
208450824,15088.0,9022.348,12055.174
208450825,104092.945,22868.697,63480.82
208450826,11580.258,8017.294,9798.775
208450827,78977.04,21640.158,50308.598
208450828,135925.69,89701.586,112813.64
208450830,87761.625,53975.61,70868.62
208450832,79152.58,55018.16,67085.37
208450833,669535.5,276620.12,473077.8
208450834,56620.297,29593.516,43106.906
208450835,769089.0,211803.55,490446.28
208450836,71047.89,30995.336,51021.613
208450838,33052.44,22502.18,27777.31
208450840,60064.277,49919.344,54991.812
208450842,72739.42,61034.492,66886.95
208450845,110269.53,74224.766,92247.15
208450847,69858.31,38487.875,54173.094
208450849,24531.984,11306.2295,17919.107
208450853,66136.94,24453.73,45295.336
208610015,9455.414,886.50653,5170.9604
208610024,53385.035,4867.074,29126.055
208610033,3547.0496,230.59897,1888.8242
208610078,50084.484,6349.5347,28217.01
208610087,11808.024,1773.43,6790.727
208610096,41976.254,5075.8867,23526.07
208610103,1861.7826,176.20557,1018.9941
208610112,81117.25,15769.696,48443.473
208610114,4435.847,385.15588,2410.5015
208710138,186097.31,166846.98,176472.16
208710147,567824.25,296462.94,432143.6
208710156,261368.16,218967.73,240167.94
208710165,998618.25,424543.72,711581.0
208710174,236196.62,197757.39,216977.0
208710183,651901.6,411191.97,531546.8
208710217,161527.73,140053.88,150790.81
208710226,385868.5,255235.64,320552.06
208750169,34547.914,28241.463,31394.688
208750171,223552.22,197357.4,210454.81
208750172,448552.16,311105.06,379828.62
208750173,26378.455,16792.344,21585.398
208750175,614699.75,50163.598,332431.7
208750204,126037.63,100794.62,113416.125
208750205,504505.12,203212.9,353859.0
208750209,36817.047,32428.156,34622.6
208750233,241070.53,222046.6,231558.56
208750238,15589.054,7145.236,11367.145
