"DEPARTMENT_ID";"DEPARTMENT_NAME";"UNIVERSITY_TYPE";"UNIVERSITY_NAME";"UNIVERSITY_ID";"FACULTY_NAME";"SCORE_TYPE";"SCHOLARSHIP_TYPE";"GENERAL_CAPACITY";"SCHOOL_CAPACITY";"GENERAL_ENROLLMENT";"SCHOOL_ENROLLMENT";"SUM_CAPACITY";"SUM_ENROLLMENT";"FIELD_RATE";"LAST_SCORE";"LAST_RANK";"FIRST_SCORE";"FIRST_RANK"
100290095;"Bilgisayar Mühendisliði";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"45";"2";"47";"---";"58";"58";"%100,0";"300,84943";"262.215";"388,90627";"94.770"
100290165;"Ebelik (Besni)";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretsiz";"30";"1";"30";"1";"40";"40";"%100,0";"305,23719";"248.537";"314,83030";"221.652"
100290172;"Hemþirelik (Besni)";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretsiz";"30";"1";"30";"1";"40";"40";"%100,0";"322,97956";"201.326";"396,08852";"86.737"
100290179;"Gastronomi ve Mutfak Sanatlarý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Turizm Fakültesi";"SÖZ";"Ücretsiz";"30";"1";"30";"1";"40";"40";"%100,0";"332,08090";"210.306";"393,58309";"40.101"
100310016;"Fen Bilgisi Öðretmenliði";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Eðitim Fakültesi";"SAY";"Ücretsiz";"40";"1";"6";"---";"41";"6";"%14,6";"Dolmadý";"Dolmadý";"357,97570";"135.256"
100310025;"Okul Öncesi Öðretmenliði";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Eðitim Fakültesi";"SÖZ";"Ücretsiz";"50";"2";"50";"2";"52";"52";"%100,0";"416,24640";"16.668";"429,98171";"8.966"
100310034;"Sýnýf Öðretmenliði";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Eðitim Fakültesi";"EA";"Ücretsiz";"50";"2";"50";"2";"52";"52";"%100,0";"360,84920";"98.928";"374,94849";"70.381"
100310043;"Sosyal Bilgiler Öðretmenliði";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Eðitim Fakültesi";"SÖZ";"Ücretsiz";"40";"1";"41";"---";"41";"41";"%100,0";"370,06104";"83.399";"401,21892";"30.491"
100310052;"Arkeoloji";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Ýnsan ve Toplum Bilimleri Fakültesi";"EA";"Ücretsiz";"30";"1";"31";"---";"32";"32";"%100,0";"252,43222";"801.016";"386,48971";"51.777"
100310061;"Biyoloji";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Fen Fakültesi";"SAY";"Ücretsiz";"40";"1";"41";"---";"42";"41";"%97,6";"270,12118";"391.608";"293,03918";"289.189"
100310079;"Felsefe";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Ýnsan ve Toplum Bilimleri Fakültesi";"EA";"Ücretsiz";"50";"2";"52";"---";"54";"54";"%100,0";"250,70329";"822.612";"313,09505";"270.382"
100310088;"Fizik";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Fen Fakültesi";"SAY";"Ücretsiz";"20";"1";"20";"1";"22";"21";"%95,5";"269,72711";"393.913";"303,07009";"255.163"
100310097;"Fransýz Dili ve Edebiyatý (Fransýzca)";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Ýnsan ve Toplum Bilimleri Fakültesi";"DÝL";"Ücretsiz";"65";"2";"67";"---";"69";"68";"%98,6";"355,13442";"44.486";"445,21243";"9.745"
100310104;"Kimya";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Fen Fakültesi";"SAY";"Ücretsiz";"25";"1";"26";"---";"27";"26";"%96,3";"286,16238";"315.799";"365,26217";"124.582"
100310113;"Matematik";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Fen Fakültesi";"SAY";"Ücretsiz";"60";"2";"61";"1";"64";"63";"%98,4";"287,91145";"308.587";"365,14167";"124.755"
100310122;"Sosyoloji";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Ýnsan ve Toplum Bilimleri Fakültesi";"EA";"Ücretsiz";"40";"1";"41";"---";"42";"42";"%100,0";"275,12540";"551.289";"341,41369";"151.467"
100310131;"Tarih";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Ýnsan ve Toplum Bilimleri Fakültesi";"SÖZ";"Ücretsiz";"30";"1";"31";"---";"32";"32";"%100,0";"337,44487";"187.252";"450,44274";"3.353"
100310149;"Türk Dili ve Edebiyatý";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Ýnsan ve Toplum Bilimleri Fakültesi";"SÖZ";"Ücretsiz";"30";"1";"31";"---";"32";"32";"%100,0";"346,37681";"152.501";"371,61653";"79.814"
100310158;"Týp";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Týp Fakültesi";"SAY";"Ücretsiz";"240";"6";"240";"6";"246";"246";"%100,0";"484,76007";"17.273";"504,69597";"8.793"
100310167;"Veterinerlik";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Veteriner Fakültesi";"SAY";"Ücretsiz";"110";"3";"110";"3";"116";"116";"%100,0";"383,72302";"100.737";"435,40957";"49.794"
100310219;"Ýktisat";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Nazilli Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"60";"2";"62";"---";"64";"63";"%98,4";"263,61694";"669.175";"309,42226";"291.190"
100310228;"Ýþletme";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Nazilli Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"80";"2";"81";"1";"84";"83";"%98,8";"271,14572";"590.216";"301,85655";"337.347"
100310237;"Siyaset Bilimi ve Kamu Yönetimi";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Nazilli Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"90";"3";"93";"---";"96";"95";"%99,0";"267,90142";"623.438";"325,09977";"212.274"
100310246;"Maliye";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Nazilli Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"105";"3";"106";"2";"111";"110";"%99,1";"259,73633";"713.400";"292,30753";"404.488"
100310264;"Uluslararasý Ýliþkiler";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Nazilli Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"85";"3";"87";"1";"91";"89";"%97,8";"273,55630";"566.322";"319,85580";"235.929"
100310325;"Sanat Tarihi";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Ýnsan ve Toplum Bilimleri Fakültesi";"SÖZ";"Ücretsiz";"30";"1";"31";"---";"32";"32";"%100,0";"297,22093";"416.003";"353,53650";"128.475"
100310334;"Bahçe Bitkileri";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Ziraat Fakültesi";"SAY";"Ücretsiz";"40";"1";"40";"1";"42";"42";"%100,0";"263,20796";"432.754";"282,66984";"330.380"
100310343;"Bitki Koruma";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Ziraat Fakültesi";"SAY";"Ücretsiz";"30";"1";"31";"---";"32";"32";"%100,0";"283,80524";"325.584";"325,90280";"194.723"
100310379;"Tarla Bitkileri";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Ziraat Fakültesi";"SAY";"Ücretsiz";"40";"1";"40";"1";"42";"42";"%100,0";"257,38177";"472.216";"277,18914";"355.329"
100310388;"Toprak Bilimi ve Bitki Besleme";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Ziraat Fakültesi";"SAY";"Ücretsiz";"35";"1";"36";"---";"37";"37";"%100,0";"248,42041";"545.008";"272,51854";"378.573"
100310397;"Zootekni";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Ziraat Fakültesi";"SAY";"Ücretsiz";"35";"1";"36";"---";"37";"37";"%100,0";"240,85852";"619.273";"279,72383";"343.606"
100310422;"Tarým Ekonomisi";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Ziraat Fakültesi";"EA";"Ücretsiz";"40";"1";"41";"---";"42";"42";"%100,0";"276,90675";"534.429";"300,37025";"347.153"
100310431;"Rehberlik ve Psikolojik Danýþmanlýk";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Eðitim Fakültesi";"EA";"Ücretsiz";"40";"1";"40";"1";"41";"41";"%100,0";"353,68651";"116.375";"370,50374";"78.498"
100310449;"Peyzaj Mimarlýðý";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Ziraat Fakültesi";"SAY";"Ücretsiz";"40";"1";"40";"1";"42";"42";"%100,0";"265,96754";"415.945";"280,55304";"339.773"
100310458;"Gýda Mühendisliði (Ýngilizce)";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"50";"2";"52";"---";"52";"52";"%100,0";"296,29910";"277.644";"341,39070";"163.031"
100310476;"Çalýþma Ekonomisi ve Endüstri Ýliþkileri";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Nazilli Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"70";"2";"72";"---";"74";"72";"%97,3";"253,92562";"782.623";"289,75553";"424.254"
100310519;"Makine Mühendisliði (Ýngilizce)";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"75";"2";"75";"2";"77";"77";"%100,0";"362,28457";"128.896";"401,26722";"81.308"
100310528;"Yönetim Biliþim Sistemleri";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Söke Ýþletme Fakültesi";"EA";"Ücretsiz";"70";"2";"70";"2";"74";"74";"%100,0";"345,14989";"140.036";"363,39700";"93.115"
100310537;"Uluslararasý Ticaret ve Ýþletmecilik";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Söke Ýþletme Fakültesi";"EA";"Ücretsiz";"70";"2";"72";"---";"74";"73";"%98,6";"268,90048";"613.174";"295,65402";"379.958"
100310546;"Ýnþaat Mühendisliði (Ýngilizce)";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"40";"1";"41";"---";"41";"41";"%100,0";"307,00433";"243.366";"343,36612";"159.528"
100310573;"Ýngiliz Dili ve Edebiyatý (Ýngilizce)";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Ýnsan ve Toplum Bilimleri Fakültesi";"DÝL";"Ücretsiz";"70";"2";"72";"---";"74";"74";"%100,0";"405,98804";"22.177";"446,94628";"9.355"
100310591;"Tarýmsal Biyoteknoloji";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Ziraat Fakültesi";"SAY";"Ücretsiz";"40";"1";"41";"---";"42";"42";"%100,0";"246,54365";"562.350";"270,65470";"388.532"
100310607;"Elektrik-Elektronik Mühendisliði (Ýngilizce)";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"75";"2";"75";"2";"77";"77";"%100,0";"384,01247";"100.374";"412,46773";"70.064"
100310616;"Biyosistem Mühendisliði";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Ziraat Fakültesi";"SAY";"Ücretsiz";"50";"2";"51";"1";"54";"54";"%100,0";"261,75201";"442.079";"280,26687";"341.113"
100310643;"Seyahat Ýþletmeciliði";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Turizm Fakültesi (Kuþadasý)";"EA";"Ücretsiz";"35";"1";"36";"---";"37";"37";"%100,0";"252,00455";"806.400";"311,73468";"277.830"
100310652;"Turizm Rehberliði";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Turizm Fakültesi (Kuþadasý)";"DÝL";"Ücretsiz";"50";"2";"52";"---";"54";"53";"%98,1";"373,54577";"35.872";"433,72143";"12.806"
100310661;"Yiyecek ve Ýçecek Ýþletmeciliði";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Turizm Fakültesi (Kuþadasý)";"EA";"Ücretsiz";"55";"2";"55";"2";"59";"59";"%100,0";"246,79395";"872.799";"316,46012";"252.611"
100310697;"Ýnsan Kaynaklarý Yönetimi";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Söke Ýþletme Fakültesi";"EA";"Ücretsiz";"70";"2";"72";"---";"74";"73";"%98,6";"259,29614";"718.527";"318,98895";"240.136"
100310713;"Diþ Hekimliði";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Diþ Hekimliði Fakültesi";"SAY";"Ücretsiz";"100";"3";"100";"3";"103";"103";"%100,0";"455,39243";"34.778";"470,61711";"24.938"
100310722;"Kamu Yönetimi";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Söke Ýþletme Fakültesi";"EA";"Ücretsiz";"80";"2";"82";"---";"84";"83";"%98,8";"256,52157";"750.942";"343,42018";"145.325"
100310846;"Psikoloji";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Ýnsan ve Toplum Bilimleri Fakültesi";"EA";"Ücretsiz";"60";"2";"60";"2";"64";"64";"%100,0";"368,79311";"81.880";"392,45659";"43.500"
100310855;"Halkla Ýliþkiler ve Reklamcýlýk";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Ýletiþim Fakültesi";"SÖZ";"Ücretsiz";"75";"2";"77";"---";"79";"79";"%100,0";"322,60366";"256.280";"401,78561";"29.870"
100310864;"Bilgisayar Mühendisliði (Ýngilizce)";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"80";"2";"80";"2";"82";"82";"%100,0";"419,57166";"63.415";"468,99146";"25.856"
100310873;"Alman Dili ve Edebiyatý (Almanca)";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Ýnsan ve Toplum Bilimleri Fakültesi";"DÝL";"Ücretsiz";"65";"2";"67";"---";"69";"68";"%98,6";"357,29045";"43.437";"395,36125";"26.424"
100310916;"Ýlköðretim Matematik Öðretmenliði";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Eðitim Fakültesi";"SAY";"Ücretsiz";"45";"2";"20";"---";"47";"20";"%42,6";"Dolmadý";"Dolmadý";"441,47340";"44.924"
100310925;"Türkçe Öðretmenliði";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Eðitim Fakültesi";"SÖZ";"Ücretsiz";"45";"2";"45";"2";"47";"47";"%100,0";"400,35613";"31.509";"446,43366";"4.066"
100310943;"Hemþirelik";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Hemþirelik Fakültesi";"SAY";"Ücretsiz";"230";"6";"230";"6";"242";"242";"%100,0";"344,43654";"157.627";"426,64311";"57.218"
100310952;"Ebelik";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretsiz";"85";"3";"85";"3";"91";"91";"%100,0";"318,15683";"213.086";"349,42726";"149.065"
100310961;"Beslenme ve Diyetetik";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretsiz";"30";"1";"30";"1";"32";"32";"%100,0";"313,81134";"224.378";"334,41927";"176.460"
100310979;"Çocuk Geliþimi";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Saðlýk Bilimleri Fakültesi";"EA";"Ücretsiz";"50";"2";"50";"2";"54";"54";"%100,0";"328,39830";"198.262";"345,56122";"138.818"
100310997;"Ekonomi";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Söke Ýþletme Fakültesi";"EA";"Ücretsiz";"40";"1";"41";"---";"42";"42";"%100,0";"259,03786";"721.512";"303,15666";"329.144"
100390138;"Gazetecilik";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Ýletiþim Fakültesi";"SÖZ";"Ücretsiz";"70";"2";"72";"---";"74";"73";"%98,6";"308,16881";"339.829";"353,35779";"129.054"
100390139;"Ýngilizce Öðretmenliði (Ýngilizce)";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Eðitim Fakültesi";"DÝL";"Ücretsiz";"50";"2";"50";"2";"52";"52";"%100,0";"428,46093";"14.370";"472,27679";"4.740"
100390177;"Özel Eðitim Öðretmenliði";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Eðitim Fakültesi";"SÖZ";"Ücretsiz";"50";"2";"50";"2";"52";"52";"%100,0";"434,00572";"7.397";"465,45551";"1.618"
100390222;"Görsel Ýletiþim Tasarýmý";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Ýletiþim Fakültesi";"SÖZ";"Ücretsiz";"75";"2";"77";"---";"79";"77";"%97,5";"340,91729";"173.224";"419,14613";"14.671"
100390223;"Fizyoterapi ve Rehabilitasyon";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretsiz";"65";"2";"65";"2";"69";"69";"%100,0";"298,35735";"270.611";"340,29556";"165.157"
100390224;"Turizm Ýþletmeciliði";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Turizm Fakültesi (Kuþadasý)";"EA";"Ücretsiz";"35";"1";"35";"1";"37";"37";"%100,0";"272,67130";"575.014";"340,51948";"154.317"
100390229;"Lojistik Yönetimi";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Söke Ýþletme Fakültesi";"EA";"Ücretsiz";"75";"2";"76";"1";"79";"77";"%97,5";"268,45384";"617.677";"304,68266";"319.579"
100390230;"Uluslararasý Ticaret ve Finansman";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Nazilli Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"70";"2";"72";"---";"74";"72";"%97,3";"270,04920";"601.393";"313,23032";"269.636"
100390376;"Ýlahiyat";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Ýlahiyat Fakültesi";"SÖZ";"Ücretsiz";"32";"1";"33";"---";"34";"34";"%100,0";"309,40643";"331.849";"375,15503";"72.274"
100390383;"Ýlahiyat (M.T.O.K.)";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Ýlahiyat Fakültesi";"SÖZ";"Ücretsiz";"8";"---";"8";"---";"9";"8";"%88,9";"288,75064";"481.899";"321,87985";"260.046"
100390390;"Ekonometri";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Siyasal Bilgiler Fakültesi";"EA";"Ücretsiz";"60";"2";"62";"---";"64";"62";"%96,9";"253,16792";"791.837";"295,21113";"383.276"
100390397;"Ekonomi ve Finans";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Siyasal Bilgiler Fakültesi";"EA";"Ücretsiz";"30";"1";"31";"---";"32";"32";"%100,0";"272,25163";"579.114";"332,79398";"181.121"
100390404;"Ýktisat";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Siyasal Bilgiler Fakültesi";"EA";"Ücretsiz";"60";"2";"62";"---";"64";"64";"%100,0";"278,80695";"516.777";"326,46251";"206.386"
100390411;"Maliye";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Siyasal Bilgiler Fakültesi";"EA";"Ücretsiz";"70";"2";"72";"---";"74";"74";"%100,0";"281,58254";"491.841";"345,41690";"139.222"
100390418;"Uluslararasý Ýliþkiler (Ýngilizce)";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Siyasal Bilgiler Fakültesi";"EA";"Ücretsiz";"70";"2";"72";"---";"74";"74";"%100,0";"317,74830";"246.212";"342,69890";"147.484"
100390425;"Ekonomi (KKTC UYRUKLU)";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Söke Ýþletme Fakültesi";"EA";"Ücretsiz";"1";"---";"---";"---";"1";"---";"---";"Dolmadý";"Dolmadý";"---";""
100410015;"Okul Öncesi Öðretmenliði";"Devlet";"AFYON KOCATEPE ÜNÝVERSÝTESÝ ";1004;"Eðitim Fakültesi";"SÖZ";"Ücretsiz";"60";"2";"60";"2";"62";"62";"%100,0";"346,51892";"28.566";"373,39437";"8.802"
100410024;"Sýnýf Öðretmenliði";"Devlet";"AFYON KOCATEPE ÜNÝVERSÝTESÝ ";1004;"Eðitim Fakültesi";"EA";"Ücretsiz";"50";"2";"50";"2";"52";"52";"%100,0";"312,22718";"118.551";"346,43414";"53.054"
100410033;"Sosyal Bilgiler Öðretmenliði";"Devlet";"AFYON KOCATEPE ÜNÝVERSÝTESÝ ";1004;"Eðitim Fakültesi";"SÖZ";"Ücretsiz";"50";"2";"52";"---";"52";"52";"%100,0";"310,85598";"85.353";"332,89028";"24.354"
100410042;"Türkçe Öðretmenliði";"Devlet";"AFYON KOCATEPE ÜNÝVERSÝTESÝ ";1004;"Eðitim Fakültesi";"SÖZ";"Ücretsiz";"50";"2";"50";"2";"52";"52";"%100,0";"341,00113";"34.381";"382,54874";"7.212"
100410069;"Coðrafya";"Devlet";"AFYON KOCATEPE ÜNÝVERSÝTESÝ ";1004;"Fen-Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"60";"2";"62";"---";"62";"62";"%100,0";"239,32067";"427.203";"339,77157";"35.825"
100410078;"Çaðdaþ Türk Lehçeleri ve Edebiyatlarý";"Devlet";"AFYON KOCATEPE ÜNÝVERSÝTESÝ ";1004;"Fen-Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"60";"2";"15";"---";"62";"15";"%24,2";"200,82588";"563.351";"273,75740";"212.907"
100410103;"Kimya";"Devlet";"AFYON KOCATEPE ÜNÝVERSÝTESÝ ";1004;"Fen-Edebiyat Fakültesi";"SAY";"Ücretsiz";"20";"1";"15";"---";"21";"15";"%71,4";"199,65808";"390.102";"244,34314";"313.121"
100410112;"Matematik";"Devlet";"AFYON KOCATEPE ÜNÝVERSÝTESÝ ";1004;"Fen-Edebiyat Fakültesi";"SAY";"Ücretsiz";"50";"2";"52";"---";"52";"52";"%100,0";"224,19546";"381.138";"265,67017";"241.844"
100410121;"Sosyoloji";"Devlet";"AFYON KOCATEPE ÜNÝVERSÝTESÝ ";1004;"Fen-Edebiyat Fakültesi";"EA";"Ücretsiz";"60";"2";"11";"---";"62";"11";"%17,7";"214,71362";"578.541";"299,52579";"152.843"
100410139;"Tarih";"Devlet";"AFYON KOCATEPE ÜNÝVERSÝTESÝ ";1004;"Fen-Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"80";"2";"63";"---";"82";"63";"%76,8";"210,31308";"558.433";"292,29699";"138.073"
100410148;"Türk Dili ve Edebiyatý";"Devlet";"AFYON KOCATEPE ÜNÝVERSÝTESÝ ";1004;"Fen-Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"70";"2";"72";"---";"72";"72";"%100,0";"245,81476";"378.691";"327,53919";"52.608"
100410157;"Sinema ve Televizyon";"Devlet";"AFYON KOCATEPE ÜNÝVERSÝTESÝ ";1004;"Güzel Sanatlar Fakültesi";"SÖZ";"Ücretsiz";"60";"2";"62";"---";"62";"62";"%100,0";"226,59510";"519.755";"327,83556";"52.168"
100410166;"Ýktisat";"Devlet";"AFYON KOCATEPE ÜNÝVERSÝTESÝ ";1004;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"60";"2";"2";"---";"62";"2";"%3,2";"223,16632";"564.252";"242,66229";"433.172"
100410175;"Ýþletme";"Devlet";"AFYON KOCATEPE ÜNÝVERSÝTESÝ ";1004;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"60";"2";"5";"---";"62";"5";"%8,1";"232,72825";"511.458";"266,00917";"286.087"
100410184;"Ýþletme (Ýngilizce)";"Devlet";"AFYON KOCATEPE ÜNÝVERSÝTESÝ ";1004;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"60";"2";"21";"---";"62";"21";"%33,9";"217,73001";"575.495";"277,63575";"231.196"
100410193;"Maliye";"Devlet";"AFYON KOCATEPE ÜNÝVERSÝTESÝ ";1004;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"80";"2";"18";"---";"82";"18";"%22,0";"208,21069";"583.191";"283,44832";"207.575"
100410218;"Gýda Mühendisliði";"Devlet";"AFYON KOCATEPE ÜNÝVERSÝTESÝ ";1004;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"20";"1";"7";"---";"21";"7";"%33,3";"248,76714";"296.647";"282,73697";"198.839"
100410236;"Maden Mühendisliði";"Devlet";"AFYON KOCATEPE ÜNÝVERSÝTESÝ ";1004;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"10";"1";"4";"---";"11";"4";"%36,4";"Dolmadý";"Dolmadý";"360,17831";"131.928"
100410324;"Veterinerlik";"Devlet";"AFYON KOCATEPE ÜNÝVERSÝTESÝ ";1004;"Veteriner Fakültesi";"SAY";"Ücretsiz";"90";"3";"90";"3";"96";"96";"%100,0";"358,39844";"134.578";"406,79546";"75.651"
100410493;"Kimya Mühendisliði";"Devlet";"AFYON KOCATEPE ÜNÝVERSÝTESÝ ";1004;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"20";"1";"6";"---";"21";"6";"%28,6";"249,20287";"295.063";"305,87494";"153.062"
