FACULTY_NAME,DEPARTMENT_ID,DEPARTMENT_NAME,LAST_RANK,FIRST_RANK,FIELD_RATE,SUM_ENROLLMENT,SUM_CAPACITY
Fen-Edebiyat Fakültesi,206710449,Matematik(Ýngilizce)(%50 Ýndirimli),326203.0,304591.0,1.0,5.0,5.0
Fen-Edebiyat Fakültesi,206710450,Sosyoloji(Ýngilizce)(%75 Ýndirimli),332375.0,113071.0,1.0,15.0,15.0
Fen-Edebiyat Fakültesi,206710486,  Psikoloji (Ýngilizce) (%25 Ýndirimli),277841.0,15553.0,1.0,54.0,54.0
Fen-Edebiyat Fakültesi,206710486,Psikoloji (Ýngilizce) (%25 Ýndirimli),223609.0,49337.0,1.0,50.0,50.0
Fen-Edebiyat Fakültesi,206710521,Ýngiliz Dili ve Edebiyatý (Ýngilizce) (Ücretli),92831.0,61006.0,1.0,5.0,5.0
Fen-Edebiyat Fakültesi,208410141,Psikoloji (Burslu),52763.0,36989.0,1.0,11.0,11.0
Fen-Edebiyat Fakültesi,208410141,Psikoloji(Burslu),49589.0,37723.0,1.0,7.0,7.0
Fen-Edebiyat Fakültesi,208410168,Sosyoloji(Ýngilizce)(Burslu),159060.0,138216.0,1.0,4.0,4.0
Fen-Edebiyat Fakültesi,208410186,Türk Dili ve Edebiyatý (Burslu),95069.0,48089.0,1.0,5.0,5.0
Fen-Edebiyat Fakültesi,208410186,Türk Dili ve Edebiyatý(Burslu),60784.0,45699.0,1.0,4.0,4.0
Fen-Edebiyat Fakültesi,208410195,Türk Dili ve Edebiyatý (%50 Ýndirimli),777074.0,145590.0,0.44,11.0,25.0
Fen-Edebiyat Fakültesi,208450689,Moleküler Biyoloji ve Genetik (Ýngilizce) (Burslu),78729.0,56105.0,1.0,8.0,8.0
Fen-Edebiyat Fakültesi,208450689,Moleküler Biyoloji ve Genetik(Ýngilizce)(Burslu),77190.0,55402.0,1.0,4.0,4.0
Fen-Edebiyat Fakültesi,208450720,Ýngiliz Dili ve Edebiyatý (Ýngilizce) (Burslu),12424.0,7101.0,1.0,10.0,10.0
Fen-Edebiyat Fakültesi,208450720,Ýngiliz Dili ve Edebiyatý(Ýngilizce)(Burslu),11515.0,10111.0,1.0,6.0,6.0
Fen-Edebiyat Fakültesi,208450721,Ýngiliz Dili ve Edebiyatý (Ýngilizce) (%50 Ýndirimli),68600.0,22343.0,1.0,56.0,56.0
Fen-Edebiyat Fakültesi,208450721,Ýngiliz Dili ve Edebiyatý(Ýngilizce)(%50 Ýndirimli),71080.0,31990.0,1.0,54.0,54.0
Fen-Edebiyat Fakültesi,208450724,Moleküler Biyoloji ve Genetik (Ýngilizce) (%50 Ýndirimli),457069.0,117102.0,1.0,47.0,47.0
Fen-Edebiyat Fakültesi,208450724,Moleküler Biyoloji ve Genetik(Ýngilizce)(%50 Ýndirimli),452216.0,77696.0,1.0,36.0,36.0
Fen-Edebiyat Fakültesi,208450731,Psikoloji (Ýngilizce) (Burslu),40883.0,25197.0,1.0,9.0,9.0
Fen-Edebiyat Fakültesi,208450731,Psikoloji(Ýngilizce)(Burslu),39031.0,36774.0,1.0,5.0,5.0
Fen-Edebiyat Fakültesi,208450769,Matematik (Ýngilizce) (Burslu),216725.0,151420.0,1.0,8.0,8.0
Fen-Edebiyat Fakültesi,208450769,Matematik(Ýngilizce)(Burslu),264527.0,184150.0,1.0,10.0,10.0
Fen-Edebiyat Fakültesi,208450770,Matematik (Ýngilizce) (%50 Ýndirimli),607504.0,289638.0,1.0,17.0,17.0
Fen-Edebiyat Fakültesi,208450771,Mütercim-Tercümanlýk(Fakülte)(Ýngilizce)(Burslu),9561.0,6363.0,1.0,4.0,4.0
Fen-Edebiyat Fakültesi,208450772,Mütercim-Tercümanlýk(Fakülte)(Ýngilizce)(%50 Ýndirimli),67485.0,12038.0,1.0,36.0,36.0
Fen-Edebiyat Fakültesi,208450782,Psikoloji (Ýngilizce) (%50 Ýndirimli),836164.0,166337.0,1.0,49.0,49.0
Fen-Edebiyat Fakültesi,208450782,Psikoloji(Ýngilizce)(%50 Ýndirimli),295393.0,240860.0,1.0,10.0,10.0
Fen-Edebiyat Fakültesi,208450783,Ýngilizce Mütercim ve Tercümanlýk (Fakülte) (Burslu),9049.0,6407.0,1.0,6.0,6.0
Fen-Edebiyat Fakültesi,208450784,Ýngilizce Mütercim ve Tercümanlýk (Fakülte) (%50 Ýndirimli),59464.0,21090.0,1.0,34.0,34.0
Fen-Edebiyat Fakültesi,208450789,Psikoloji (%50 Ýndirimli),593750.0,211464.0,1.0,59.0,59.0
Fen-Edebiyat Fakültesi,210301207,Ýngiliz Dili ve Edebiyatý (Burslu),19125.5,12738.0,0.86,12.0,14.0
Fen-Edebiyat Fakültesi,210301214,Ýngiliz Dili ve Edebiyatý (%50 Ýndirimli),134867.0,40839.0,1.0,76.0,76.0
Fen-Edebiyat Fakültesi,210301221,Ýngilizce Mütercim ve Tercümanlýk (Burslu),15149.5,10024.5,0.9,13.0,14.5
Fen-Edebiyat Fakültesi,210301228,Ýngilizce Mütercim ve Tercümanlýk (%50 Ýndirimli),119124.0,15098.0,1.0,77.0,77.0
Fen-Edebiyat Fakültesi,210301235,Matematik (Burslu),166828.5,98267.0,0.88,7.5,8.5
Fen-Edebiyat Fakültesi,210301242,Matematik (%50 Ýndirimli),546209.0,357731.0,1.0,43.0,43.0
Fen-Edebiyat Fakültesi,210301249,Psikoloji (Burslu),78944.0,61656.0,0.9,14.0,15.5
Fen-Edebiyat Fakültesi,210301256,Psikoloji (%50 Ýndirimli),807428.5,247735.5,1.0,83.0,83.0
Fen-Edebiyat Fakültesi,210301263,Rusça Mütercim ve Tercümanlýk (Burslu),22537.0,19605.5,0.86,4.5,5.5
Fen-Edebiyat Fakültesi,210301270,Rusça Mütercim ve Tercümanlýk (%50 Ýndirimli),152647.0,61820.0,0.56,19.0,34.0
Fen-Edebiyat Fakültesi,210301277,Sosyoloji (Burslu),272670.5,227801.0,0.71,3.5,5.0
Fen-Edebiyat Fakültesi,210301284,Sosyoloji (%50 Ýndirimli),1816297.0,395015.0,1.0,25.0,25.0
Fen-Edebiyat Fakültesi,210301291,Sosyoloji (Ýngilizce) (Burslu),236673.0,172299.0,0.86,5.0,6.0
Fen-Edebiyat Fakültesi,210301298,Sosyoloji (Ýngilizce) (%50 Ýndirimli),1822613.0,862589.0,0.62,21.0,34.0
Fen-Edebiyat Fakültesi,210301305,Tarih (Burslu),52043.0,30997.5,0.69,4.5,6.5
Fen-Edebiyat Fakültesi,210301312,Tarih (%50 Ýndirimli),1489024.0,209688.0,0.56,19.0,34.0
Fen-Edebiyat Fakültesi,210301319,Türk Dili ve Edebiyatý (Burslu),72895.0,43943.5,0.76,5.0,6.5
Fen-Edebiyat Fakültesi,210301326,Türk Dili ve Edebiyatý (%50 Ýndirimli),1480999.0,385884.0,0.33,13.0,39.0
Fen-Edebiyat Fakültesi,300410101,Türk Dili ve Edebiyatý (%50 Ýndirimli),653861.0,653861.0,0.1,1.0,10.0
Fen-Edebiyat Fakültesi,300410507,  Psikoloji (Ýngilizce) (Ücretli),621893.0,406392.0,1.0,8.0,8.0
Fen-Edebiyat Fakültesi,300410507,Psikoloji (Ýngilizce) (Ücretli),780703.67,363215.33,0.77,13.33,19.0
Fen-Edebiyat Fakültesi,300410534,  Psikoloji (Ýngilizce) (Burslu),206594.0,148600.0,1.0,8.0,8.0
Fen-Edebiyat Fakültesi,300410534,Psikoloji (Ýngilizce) (Burslu),214416.0,136015.5,1.0,9.5,9.5
Fen-Edebiyat Fakültesi,300410534,Psikoloji(Ýngilizce)(Burslu),185953.0,159190.0,1.0,6.0,6.0
Fen-Edebiyat Fakültesi,300410561,  Psikoloji (Ýngilizce) (%50 Ýndirimli),823362.0,235369.0,1.0,34.0,34.0
Fen-Edebiyat Fakültesi,300410561,Psikoloji (Ýngilizce) (%50 Ýndirimli),691269.0,266810.67,1.0,20.67,20.67
Fen-Edebiyat Fakültesi,300410755,Türk Dili ve Edebiyatý (Burslu),677745.0,253835.0,0.9,9.0,10.0
Fen-Edebiyat Fakültesi,300410755,Türk Dili ve Edebiyatý(Burslu),667625.0,468479.0,1.0,8.0,8.0
Fen-Edebiyat Fakültesi,300411038,Psikoloji(Ýngilizce)(%75 Ýndirimli),379035.0,290079.0,1.0,11.0,11.0
Fen-Edebiyat Fakültesi,300411595,  Psikoloji (Ücretli),720031.0,287186.0,1.0,44.0,44.0
Fen-Edebiyat Fakültesi,300411595,Psikoloji (Ücretli),845275.25,317402.5,0.99,43.25,43.5
Fen-Edebiyat Fakültesi,300411602,  Psikoloji (Burslu),223559.0,79407.0,1.0,12.0,12.0
Fen-Edebiyat Fakültesi,300411602,Psikoloji (Burslu),202680.75,146399.25,1.0,12.75,12.75
Fen-Edebiyat Fakültesi,300411602,Psikoloji(Burslu),174635.0,116014.0,1.0,10.0,10.0
Fen-Edebiyat Fakültesi,300411611,Psikoloji(%75 Ýndirimli),284705.0,194417.0,1.0,13.0,13.0
Fen-Edebiyat Fakültesi,300411629,  Psikoloji (%50 Ýndirimli),582602.0,294764.0,1.0,24.0,24.0
Fen-Edebiyat Fakültesi,300411629,Psikoloji (%50 Ýndirimli),501034.5,223073.5,1.0,23.75,23.75
Fen-Edebiyat Fakültesi,300411629,Psikoloji(%50 Ýndirimli),541522.0,296600.0,1.0,16.0,16.0
Fen-Edebiyat Fakültesi,300490428,Çeviribilim(Ýngilizce)(Burslu),54036.0,41291.0,1.0,6.0,6.0
Fen-Edebiyat Fakültesi,300490476,Ýngilizce Mütercim ve Tercümanlýk (Fakülte) (Burslu),52177.0,29347.0,1.0,10.0,10.0
Fen-Edebiyat Fakültesi,300490557,Moleküler Biyoloji ve Genetik (Ýngilizce) (Burslu),443401.5,186049.5,1.0,5.0,5.0
Fen-Edebiyat Fakültesi,300490564,Moleküler Biyoloji ve Genetik (Ýngilizce) (%50 Ýndirimli),1400409.0,543642.0,0.44,11.0,25.0
Fen-Edebiyat Fakültesi,300510242,  Ýngiliz Dili ve Edebiyatý (Ýngilizce) (Burslu),69803.0,42175.0,1.0,20.0,20.0
Fen-Edebiyat Fakültesi,300510242,Ýngiliz Dili ve Edebiyatý (Ýngilizce) (Burslu),53926.0,30818.75,1.0,18.0,18.0
Fen-Edebiyat Fakültesi,300510242,Ýngiliz Dili ve Edebiyatý(Ýngilizce)(Burslu),41701.0,25194.0,1.0,10.0,10.0
Fen-Edebiyat Fakültesi,300510278,  Psikoloji (Ýngilizce) (Burslu),183325.0,130341.0,1.0,9.0,9.0
Fen-Edebiyat Fakültesi,300510278,Psikoloji (Ýngilizce) (Burslu),173517.25,137863.5,1.0,9.25,9.25
Fen-Edebiyat Fakültesi,300510278,Psikoloji(Ýngilizce)(Burslu),173195.0,100259.0,1.0,7.0,7.0
Fen-Edebiyat Fakültesi,300510296,  Türk Dili ve Edebiyatý (Burslu),1463833.0,383859.0,0.4,6.0,15.0
Fen-Edebiyat Fakültesi,300510296,Türk Dili ve Edebiyatý (Burslu),939234.0,394653.5,0.67,10.25,16.25
Fen-Edebiyat Fakültesi,300510745,  Ýngiliz Dili ve Edebiyatý (Ýngilizce) (%50 Ýndirimli),117837.0,61539.0,0.7,14.0,20.0
Fen-Edebiyat Fakültesi,300510745,Ýngiliz Dili ve Edebiyatý (Ýngilizce) (%50 Ýndirimli),89787.0,64290.67,0.62,11.0,15.33
Fen-Edebiyat Fakültesi,300510763,  Psikoloji (Ýngilizce) (%50 Ýndirimli),903667.0,225440.0,1.0,41.0,41.0
Fen-Edebiyat Fakültesi,300510763,Psikoloji (Ýngilizce) (%50 Ýndirimli),693425.0,217624.0,0.83,35.67,43.67
Fen-Edebiyat Fakültesi,300510772,  Türk Dili ve Edebiyatý (%50 Ýndirimli),825963.0,825963.0,0.07,1.0,15.0
Fen-Edebiyat Fakültesi,300510772,Türk Dili ve Edebiyatý (%50 Ýndirimli),1517174.0,903137.0,0.24,4.0,17.0
Fen-Edebiyat Fakültesi,300511585,  Tarih (Burslu),1204165.0,84715.0,0.33,5.0,15.0
Fen-Edebiyat Fakültesi,300511585,Tarih (Burslu),986749.75,330077.5,0.73,10.25,14.25
Fen-Edebiyat Fakültesi,300511585,Tarih(Burslu),730609.0,372450.0,1.0,12.0,12.0
Fen-Edebiyat Fakültesi,300511594,  Tarih (%50 Ýndirimli),754446.0,754446.0,0.07,1.0,15.0
Fen-Edebiyat Fakültesi,300511594,Tarih (%50 Ýndirimli),1062313.0,750617.0,0.12,2.0,17.0
Fen-Edebiyat Fakültesi,300511779,  Matematik (Ýngilizce) (Burslu),536576.0,321336.0,1.0,10.0,10.0
Fen-Edebiyat Fakültesi,300511779,Matematik (Ýngilizce) (Burslu),538919.67,385409.0,1.0,9.0,9.0
Fen-Edebiyat Fakültesi,300511867,  Psikoloji (Burslu),223194.0,175934.0,1.0,17.0,17.0
Fen-Edebiyat Fakültesi,300511867,Psikoloji (Burslu),186406.25,142573.0,1.0,14.25,14.25
Fen-Edebiyat Fakültesi,300511867,Psikoloji(Burslu),141531.0,98916.0,1.0,11.0,11.0
Fen-Edebiyat Fakültesi,300512177,  Moleküler Biyoloji ve Genetik (Ýngilizce) (Burslu),489152.0,255083.0,1.0,20.0,20.0
Fen-Edebiyat Fakültesi,300512177,Moleküler Biyoloji ve Genetik (Ýngilizce) (Burslu),404751.75,191719.25,0.92,11.75,13.25
Fen-Edebiyat Fakültesi,300512741,  Psikoloji (%50 Ýndirimli),770775.0,310188.0,1.0,73.0,73.0
Fen-Edebiyat Fakültesi,300512741,Psikoloji (%50 Ýndirimli),832172.5,234184.5,1.0,70.75,70.75
Fen-Edebiyat Fakültesi,300512741,Psikoloji(%50 Ýndirimli),633546.0,280800.0,1.0,50.0,50.0
Fen-Edebiyat Fakültesi,300512953,  Moleküler Biyoloji ve Genetik (Ýngilizce) (%50 Ýndirimli),1207885.0,395409.0,0.95,19.0,20.0
Fen-Edebiyat Fakültesi,300512953,Moleküler Biyoloji ve Genetik (Ýngilizce) (%50 Ýndirimli),969435.0,473964.5,1.0,17.5,17.5
Fen-Edebiyat Fakültesi,300590366,Psikoloji(%75 Ýndirimli),273562.0,194342.0,1.0,9.0,9.0
Fen-Edebiyat Fakültesi,300590367,Psikoloji(Ýngilizce)(%75 Ýndirimli),375291.0,284096.0,1.0,9.0,9.0
Fen-Edebiyat Fakültesi,300590390,  Ýngilizce Mütercim ve Tercümanlýk (Burslu),57323.0,31628.0,1.0,25.0,25.0
Fen-Edebiyat Fakültesi,300590390,Ýngilizce Mütercim ve Tercümanlýk (Burslu),49772.33,22514.0,1.0,21.0,21.0
Fen-Edebiyat Fakültesi,300590390,Ýngilizce Mütercim ve Tercümanlýk (Fakülte) (Burslu),64739.0,28229.0,1.0,20.0,20.0
Fen-Edebiyat Fakültesi,300590423,  Ýngilizce Mütercim ve Tercümanlýk (%50 Ýndirimli),102240.0,60930.0,1.0,25.0,25.0
Fen-Edebiyat Fakültesi,300590423,Ýngilizce Mütercim ve Tercümanlýk (%50 Ýndirimli),87960.0,54507.5,0.8,18.5,20.5
Fen-Edebiyat Fakültesi,300590423,Ýngilizce Mütercim ve Tercümanlýk (Fakülte) (%50 Ýndirimli),75696.0,51036.0,0.1,2.0,20.0
Fen-Edebiyat Fakültesi,300590441,  Matematik (Ýngilizce) (%50 Ýndirimli),553156.0,553156.0,0.1,1.0,10.0
Fen-Edebiyat Fakültesi,300590441,Matematik (Ýngilizce) (%50 Ýndirimli),900822.0,574955.0,0.54,7.0,13.0
Fen-Edebiyat Fakültesi,301310162,  Psikoloji (Ücretli),910945.0,657525.0,1.0,9.0,9.0
Fen-Edebiyat Fakültesi,301310162,Psikoloji (Ücretli),863648.25,571510.75,0.77,7.25,10.25
Fen-Edebiyat Fakültesi,301310162,Psikoloji(Ücretli),626497.0,388036.0,1.0,15.0,15.0
Fen-Edebiyat Fakültesi,301310171,  Psikoloji (Burslu),264768.0,156025.0,1.0,9.0,9.0
Fen-Edebiyat Fakültesi,301310171,Psikoloji (Burslu),232143.5,188417.25,1.0,10.25,10.25
Fen-Edebiyat Fakültesi,301310171,Psikoloji(Burslu),175748.0,59308.0,1.0,9.0,9.0
Fen-Edebiyat Fakültesi,301310189,  Psikoloji (%50 Ýndirimli),839886.0,266124.0,1.0,32.0,32.0
Fen-Edebiyat Fakültesi,301310189,Psikoloji (%50 Ýndirimli),879158.5,292217.25,0.76,33.25,44.5
Fen-Edebiyat Fakültesi,301310189,Psikoloji(%50 Ýndirimli),483331.0,241976.0,1.0,36.0,36.0
Fen-Edebiyat Fakültesi,301390037,  Psikoloji (Ýngilizce) (Burslu),285632.0,212015.0,1.0,5.0,5.0
Fen-Edebiyat Fakültesi,301390037,Psikoloji (Ýngilizce) (Burslu),267118.5,182565.25,1.0,6.5,6.5
Fen-Edebiyat Fakültesi,301390037,Psikoloji(Ýngilizce)(Burslu),179931.0,162088.0,1.0,5.0,5.0
Fen-Edebiyat Fakültesi,301390038,  Psikoloji (Ýngilizce) (%50 Ýndirimli),980877.0,403606.0,1.0,22.0,22.0
Fen-Edebiyat Fakültesi,301390038,Psikoloji (Ýngilizce) (%50 Ýndirimli),855686.33,297363.33,0.68,20.33,31.67
Fen-Edebiyat Fakültesi,301390038,Psikoloji(Ýngilizce)(%50 Ýndirimli),766416.0,366353.0,1.0,19.0,19.0
Fen-Edebiyat Fakültesi,301390039,  Psikoloji (Ýngilizce) (Ücretli),863698.0,736066.0,1.0,3.0,3.0
Fen-Edebiyat Fakültesi,301390039,Psikoloji (Ýngilizce) (Ücretli),1008546.0,898514.0,0.9,4.0,4.5
Fethiye Saðlýk Bilimleri Fakültesi,107610797,  Hemþirelik,173685.0,76413.0,1.0,144.0,144.0
Fethiye Saðlýk Bilimleri Fakültesi,107610797,Hemþirelik,171789.0,122696.0,0.99,145.67,146.67
Fethiye Saðlýk Bilimleri Fakültesi,107610797,Hemþirelik (Fakülte),165061.0,115748.0,1.0,144.0,144.0
Fethiye Saðlýk Bilimleri Fakültesi,107610797,Hemþirelik(Fakülte),175641.0,127763.0,1.0,144.0,144.0
Fethiye Saðlýk Bilimleri Fakültesi,107690155,  Beslenme ve Diyetetik,239894.0,153946.0,1.0,72.0,72.0
Fethiye Saðlýk Bilimleri Fakültesi,107690155,Beslenme ve Diyetetik,246989.67,155932.33,1.0,59.33,59.33
Fethiye Saðlýk Bilimleri Fakültesi,107690155,Beslenme ve Diyetetik (Fakülte),169477.0,98885.0,1.0,72.0,72.0
Fethiye Saðlýk Bilimleri Fakültesi,107690155,Beslenme ve Diyetetik(Fakülte),145255.0,78484.0,1.0,72.0,72.0
Fethiye Saðlýk Bilimleri Fakültesi,107690333,Gerontoloji,439309.0,228421.5,1.0,34.5,34.5
Fethiye Ziraat Fakültesi,107690340,Bahçe Bitkileri,462838.0,280162.0,1.0,22.0,22.0
Fethiye Ziraat Fakültesi,107690347,Bitki Koruma,350550.5,227976.5,1.0,22.0,22.0
Fethiye Ziraat Fakültesi,107690368,Bahçe Bitkileri (KKTC UYRUKLU),1151695.0,1151695.0,1.0,1.0,1.0
Fethiye Ýþletme Fakültesi,107610576,  Ýþletme,665392.0,328071.0,1.0,82.0,82.0
Fethiye Ýþletme Fakültesi,107610576,Ýþletme,617616.4,173553.4,0.84,67.6,80.8
Fethiye Ýþletme Fakültesi,107610594,  Turizm Ýþletmeciliði,703514.0,314898.0,1.0,72.0,72.0
Fethiye Ýþletme Fakültesi,107610594,Turizm Ýþletmeciliði,639708.33,346219.0,0.72,53.0,73.33
Fethiye Ýþletme Fakültesi,107610594,Turizm Ýþletmeciliði (Fakülte),673113.0,208768.0,1.0,72.0,72.0
Fethiye Ýþletme Fakültesi,107610594,Turizm Ýþletmeciliði(Fakülte),638092.0,278573.0,1.0,72.0,72.0
Fethiye Ýþletme Fakültesi,107610655,  Ekonomi ve Finans,759954.0,122437.0,1.0,72.0,72.0
Fethiye Ýþletme Fakültesi,107610655,Ekonomi ve Finans,675835.8,320505.4,0.82,62.8,75.8
Fethiye Ýþletme Fakültesi,107610761,  Uluslararasý Ticaret ve Lojistik,401608.0,231698.0,1.0,72.0,72.0
Fethiye Ýþletme Fakültesi,107610761,Uluslararasý Ticaret ve Lojistik,373231.33,193800.0,0.99,69.0,70.0
Fethiye Ýþletme Fakültesi,107610761,Uluslararasý Ticaret ve Lojistik (Fakülte),409667.0,200654.0,1.0,72.0,72.0
Fethiye Ýþletme Fakültesi,107610761,Uluslararasý Ticaret ve Lojistik(Fakülte),393166.0,211613.0,1.0,82.0,82.0
Fethiye Ýþletme Fakültesi,107690222,  Yönetim Biliþim Sistemleri,190279.0,105085.0,1.0,52.0,52.0
Fethiye Ýþletme Fakültesi,107690222,Yönetim Biliþim Sistemleri,173882.0,90260.0,0.99,56.0,56.67
Fethiye Ýþletme Fakültesi,107690222,Yönetim Biliþim Sistemleri (Fakülte),277928.0,136654.0,1.0,52.0,52.0
Finansal Bilimler Fakültesi,107290457,  Aktüerya Bilimleri,320236.0,119277.0,1.0,62.0,62.0
Finansal Bilimler Fakültesi,107290457,Aktüerya Bilimleri,250973.5,138255.5,1.0,65.5,65.5
Finansal Bilimler Fakültesi,107290464,Aktüerya Bilimleri (KKTC Uyruklu),371464.5,371464.5,1.0,1.0,1.0
Finansal Bilimler Fakültesi,107290471,  Bankacýlýk,289274.0,194386.0,1.0,62.0,62.0
Finansal Bilimler Fakültesi,107290471,Bankacýlýk,246182.5,117521.0,1.0,65.5,65.5
Finansal Bilimler Fakültesi,107290478,  Sermaye Piyasasý,352541.0,102823.0,1.0,62.0,62.0
Finansal Bilimler Fakültesi,107290478,Sermaye Piyasasý,270886.0,32336.5,1.0,65.5,65.5
Finansal Bilimler Fakültesi,107290485,  Sigortacýlýk,370088.0,133227.0,1.0,62.0,62.0
Finansal Bilimler Fakültesi,107290485,Sigortacýlýk,295956.5,168292.0,0.99,65.0,65.5
Finansal Bilimler Fakültesi,111790437,Finans ve Bankacýlýk,301342.0,158716.0,1.0,84.0,84.0
Finansal Bilimler Fakültesi,111790444,Sigortacýlýk,439708.0,294030.0,1.0,84.0,84.0
Fizik Tedavi ve Rehabilitasyon Fakültesi,102090196,Fizyoterapi ve Rehabilitasyon,381309.5,199338.0,1.0,34.5,34.5
Fizik Tedavi ve Rehabilitasyon Fakültesi,103190677,  Fizyoterapi ve Rehabilitasyon,182518.0,82996.0,1.0,103.0,103.0
Fizik Tedavi ve Rehabilitasyon Fakültesi,103190677,Fizyoterapi ve Rehabilitasyon,192338.0,91470.5,1.0,107.0,107.0
Fizik Tedavi ve Rehabilitasyon Fakültesi,104810714,  Fizyoterapi ve Rehabilitasyon,97777.0,35373.0,1.0,123.0,123.0
Fizik Tedavi ve Rehabilitasyon Fakültesi,104810714,Fizyoterapi ve Rehabilitasyon,102239.67,44015.67,1.0,112.33,112.33
Fizik Tedavi ve Rehabilitasyon Fakültesi,104810714,Fizyoterapi ve Rehabilitasyon (Fakülte),68354.0,35112.0,1.0,123.0,123.0
Fizik Tedavi ve Rehabilitasyon Fakültesi,104810714,Fizyoterapi ve Rehabilitasyon(Fakülte),56941.0,30252.0,1.0,123.0,123.0
Fizik Tedavi ve Rehabilitasyon Yüksekokulu,100610261,  Fizyoterapi ve Rehabilitasyon,321370.0,212887.0,1.0,82.0,82.0
Fizik Tedavi ve Rehabilitasyon Yüksekokulu,100610261,Fizyoterapi ve Rehabilitasyon,352502.0,230925.33,1.0,85.33,85.67
Fizik Tedavi ve Rehabilitasyon Yüksekokulu,100610261,Fizyoterapi ve Rehabilitasyon (Yüksekokul),264656.0,155028.0,1.0,82.0,82.0
Fizik Tedavi ve Rehabilitasyon Yüksekokulu,100610261,Fizyoterapi ve Rehabilitasyon(Yüksekokul),266791.0,134375.0,1.0,82.0,82.0
Fizik Tedavi ve Rehabilitasyon Yüksekokulu,103110645,Fizyoterapi ve Rehabilitasyon,186472.0,78362.0,1.0,103.0,103.0
Fizik Tedavi ve Rehabilitasyon Yüksekokulu,103110645,Fizyoterapi ve Rehabilitasyon (Yüksekokul),130778.0,78813.0,1.0,113.0,113.0
Fizik Tedavi ve Rehabilitasyon Yüksekokulu,103110645,Fizyoterapi ve Rehabilitasyon(Yüksekokul),102623.0,46594.0,1.0,113.0,113.0
Fizik Tedavi ve Rehabilitasyon Yüksekokulu,107710309,Fizyoterapi ve Rehabilitasyon(Yüksekokul),271055.0,98355.0,1.0,82.0,82.0
Fizik Tedavi ve Rehabilitasyon Yüksekokulu,108610467,Fizyoterapi ve Rehabilitasyon,275887.0,174036.0,1.0,103.0,103.0
Fizik Tedavi ve Rehabilitasyon Yüksekokulu,108610467,Fizyoterapi ve Rehabilitasyon (Yüksekokul),225507.0,76647.0,1.0,103.0,103.0
Fizik Tedavi ve Rehabilitasyon Yüksekokulu,108610467,Fizyoterapi ve Rehabilitasyon(Yüksekokul),166098.0,90249.0,1.0,103.0,103.0
Fizyoterapi ve Rehabilitasyon Fakültesi,108690296,  Fizyoterapi ve Rehabilitasyon,260356.0,136256.0,1.0,103.0,103.0
Fizyoterapi ve Rehabilitasyon Fakültesi,108690296,Fizyoterapi ve Rehabilitasyon,263543.5,120879.0,1.0,108.0,108.5
Florence Nightingale Hastanesi Hemþirelik Yüksekokulu,202610051,  Hemþirelik (Burslu),169922.0,151270.0,1.0,15.0,15.0
Florence Nightingale Hastanesi Hemþirelik Yüksekokulu,202610051,Hemþirelik (Burslu),178025.0,149230.0,0.91,15.5,17.0
Florence Nightingale Hastanesi Hemþirelik Yüksekokulu,202650623,  Hemþirelik (Ýngilizce) (Burslu),206211.0,166891.0,1.0,13.0,13.0
Florence Nightingale Hastanesi Hemþirelik Yüksekokulu,202650623,Hemþirelik (Ýngilizce) (Burslu),184707.0,149203.0,0.89,9.5,10.5
Florence Nightingale Hastanesi Hemþirelik Yüksekokulu,202650630,  Hemþirelik (Ýngilizce) (%50 Ýndirimli),458565.0,307434.0,1.0,27.0,27.0
Florence Nightingale Hastanesi Hemþirelik Yüksekokulu,202650630,Hemþirelik (Ýngilizce) (%50 Ýndirimli),393339.0,246969.0,1.0,30.5,30.5
Florence Nightingale Hastanesi Hemþirelik Yüksekokulu,202650632,  Hemþirelik (%50 Ýndirimli),371526.0,183975.0,1.0,80.0,80.0
Florence Nightingale Hastanesi Hemþirelik Yüksekokulu,202650632,Hemþirelik (%50 Ýndirimli),340401.0,215580.0,1.0,81.0,81.0
Florence Nightingale Hastanesi Hemþirelik Yüksekokulu ,202610051,Hemþirelik (Yüksekokul) (Burslu) ,140953.0,109993.0,1.0,14.0,14.0
Florence Nightingale Hastanesi Hemþirelik Yüksekokulu ,202610051,Hemþirelik(Yüksekokul)(Burslu),138246.0,91564.0,1.0,8.0,8.0
Florence Nightingale Hastanesi Hemþirelik Yüksekokulu ,202610227,Hemþirelik(Yüksekokul)(%50 Ýndirimli),298325.0,212398.0,1.0,40.0,40.0
Florence Nightingale Hastanesi Hemþirelik Yüksekokulu ,202650623,Hemþirelik (Yüksekokul) (Ýngilizce) (Burslu),175100.0,122226.0,1.0,20.0,20.0
Florence Nightingale Hastanesi Hemþirelik Yüksekokulu ,202650623,Hemþirelik(Yüksekokul)(Ýngilizce)(Burslu),195956.0,88571.0,1.0,20.0,20.0
Florence Nightingale Hastanesi Hemþirelik Yüksekokulu ,202650624,Hemþirelik (Yüksekokul) (%25 Ýndirimli),448885.0,220563.0,1.0,76.0,76.0
Florence Nightingale Hastanesi Hemþirelik Yüksekokulu ,202650624,Hemþirelik(Yüksekokul)(%25 Ýndirimli),477008.0,385192.0,1.0,32.0,32.0
